time,qPTAM0,qPTAMi,qPTAMj,qPTAMk,XPTAM,YPTAM,ZPTAM
3.71,  0.8905962752757677,-0.04853773892840524, -0.0566478794906525, -0.4486350584525322, 0.04315390621858446, -0.7145243165058273,  0.4930972596118636
3.85,  0.8920513099945356,-0.03800908838089001,-0.06063745088875744,  -0.446231895594709, 0.03930591254057562, -0.7090374410233744,  0.4893406257806856
3.98,  0.8933060081516973,-0.02590359076037085,-0.06462318755047633, -0.4440239396422927, 0.03558363880931838, -0.7060845389127782,  0.4821877560606898
4.05,  0.8936553150687372,-0.01723372333711531,-0.06878995182817299,  -0.443115283775747, 0.02998002068549353, -0.7075441450167421,  0.4772386961163547
4.18,   0.8938046321740262,-0.001240706377737877, -0.07664022248916397,  -0.4418575019252214,  0.02554188762685009,  -0.7034952245426749,   0.4615987453341502
4.33,  0.8938391196769198, 0.01537419019812952,-0.08593359730069822,  -0.439807588411966, 0.02150411469419177,  -0.699377016998987,  0.4458814338849735
4.37,  0.8941814055328247, 0.01409100273351782,-0.08669391702997417, -0.4390048495747554, 0.01535781018645711, -0.7045412425834218,  0.4462189903420686
4.48,  0.8950156871665363, 0.03462850235433723,-0.09650788392403764, -0.4340899105598515, 0.01048801419878804,  -0.697826372748157,  0.4492773190784142
4.54,  0.8953774502968532, 0.04630728766769926, -0.1027379060655779, -0.4308129696572229,0.005770180755178396, -0.6955845861213863,  0.4553466355790419
4.66,  0.8939564001914286, 0.07286136678253613, -0.1114155616494302, -0.4279249746959771,0.001292195423472432, -0.6884911907535527,  0.4680505973764658
4.79,   0.8938626662392046,  0.09560797487459027,  -0.1177460519511894,  -0.4219058566231041,-0.003228849244414954,  -0.6812706137205091,   0.4792308761228751
4.87,   0.8933940312499069,   0.1012939281237724,  -0.1211526338144003,  -0.4206051829578158,-0.008845335740219845,  -0.6832103728325143,   0.4775644200445632
5,  0.8927027408466088,   0.116358877662965,  -0.126808413477941, -0.4164878028274331,-0.01547750544674667, -0.6742891195675211,  0.4720720876939637
5.13,  0.8911175386506486,   0.121389764966337, -0.1306862491697351, -0.4172471654875805,-0.02257039209298161, -0.6669067986551978,  0.4815817251519838
5.2,  0.8914374668851677,  0.1186575964148048, -0.1322867258347709, -0.4168451453155964,-0.02792661610156669, -0.6635091665564924,  0.4744351464128949
5.27,  0.8905718721233518,  0.1167462346793162, -0.1337343972214648, -0.4187686757979514,-0.03211231450548615, -0.6608895820754547,  0.4735429674240559
5.48,  0.8888201803471205,  0.1181588568359038,  -0.137023777029939, -0.4210245736845313,-0.04068016342995402,   -0.62467367017568,  0.4725110043652683
5.54,  0.8878176809333791,  0.1126505908934139, -0.1361973963296468, -0.4248998877209947,-0.04257252115945685, -0.6295399138578052,  0.4723973589960141
5.6,  0.8875462598623676,  0.1101903114225529, -0.1354989131941845, -0.4263329824854813,-0.04426438885376423, -0.6307727446512197,  0.4645699677496082
5.81,    0.88282356104985,  0.1092420143971905, -0.1339673208404876, -0.4367396648478073,-0.04675897240884824, -0.6155228549180364,  0.4610548883272849
5.87,  0.8814530274296106,  0.1094954042953326, -0.1258597758064615, -0.4418265148971603,-0.04547563592147145, -0.6166813881751323,  0.4676883236505247
5.94,  0.8832579616825433,  0.1086515996034603, -0.1216486077201436, -0.4396042024669537,-0.04374366829628974, -0.6218560455546261,  0.4656540427743057
6.01,  0.8850772930595706,  0.1068135236364943, -0.1194306804235036, -0.4369958862633898,-0.04215697488805741, -0.6246678882188057,  0.4655260690718714
6.21,  0.8848484254851929,  0.1003916611271604, -0.1135240304782398, -0.4405418349661331,-0.03941188621993854, -0.6115480309397581,  0.4722568821952525
6.26,  0.8869646385713934,  0.0968532800755752, -0.1164553424625342, -0.4362927467117707,-0.03582897695448718, -0.6205662125372119,   0.474837328744634
6.33,  0.8867067801451417, 0.09057999959573743, -0.1166169747322308,  -0.438117411752856,-0.03237413832917634, -0.6186667938522432,  0.4622322092962918
6.51,  0.8829647892472169, 0.07981535458740263, -0.1132523346644594, -0.4485271835391939,-0.02638774025125415, -0.5972410549470327,  0.4693355562977708
6.57,   0.880858470995587, 0.07155574710818402, -0.1077829917002596, -0.4553580913853351,-0.01953558046023929, -0.5993269350538132,  0.4769626964255974
6.65,  0.8794545736114219, 0.06347662750846406, -0.1036686891921813,  -0.460199097298252,-0.01238922388952322,  -0.598493165089456,  0.4873796624410867
6.83,   0.8652671795220817,  0.03817572480133169, -0.08447320990102811,  -0.4926658446103802,-0.002082714044818509,  -0.5762780780539896,   0.4797420495081095
6.9,  0.8629485914395656, 0.03706284977235547,-0.08112736737594459, -0.4973574765907491,0.002533819183975181, -0.5899883286203041,  0.4832574014056403
6.96,  0.8617516628954802, 0.03111563685246682,-0.07630845420122395, -0.5005925928501211,0.007777445353069953, -0.5990375062655929,  0.4817602816619501
7.03,  0.8616747841817514, 0.02365923739906778,-0.06996310720777571,  -0.502057771555931, 0.01521669221661543, -0.6044070224239436,  0.4809776482359973
7.24,   0.856624038226556,0.005814722635226144,-0.04949094878693178, -0.5135290913669059, 0.02601977428476015,  -0.600790814750822,  0.4780926706681022
7.3,   0.860777122636506,0.005010291874657569,-0.04587084617932016, -0.5068861244407753, 0.03316292280538428,  -0.612752629986461,  0.4875390997602482
7.37,  0.8642472813219305,0.002020769156421687, -0.0404820377723327, -0.5014317435068459,  0.0366117027823156, -0.6211743573220266,  0.4891972898513688
7.43,   0.8679831118033319,-0.002750188581356006, -0.03948819074331972,  -0.4950136083358095,  0.04202174543888978,  -0.6273709737828888,   0.4835966682591921
7.57,  0.8729046574826083,-0.01424593981197725,-0.03655327383164106, -0.4863110176369443, 0.04932448433069361, -0.6312861129652606,  0.4750052438742075
7.64,  0.8751643708143525,-0.01829123534441324,-0.04184721744659958, -0.4816654448032561, 0.05445032070223629, -0.6367366453728226,  0.4585665840137961
7.71,  0.8771590378050538,-0.02127249368737144,-0.04633498486095147, -0.4774857151224696, 0.06070674762645318, -0.6405338201689494,  0.4577387717725873
7.85,  0.8791517201903918,-0.02617732092613073,-0.04703296859926581, -0.4734922767891717, 0.06852580617393798, -0.6440064551482835,  0.4651909743818476
7.99,  0.8812664747221456,-0.02666676337052204,-0.04971574830050818, -0.4692405184890901, 0.07836244704991403, -0.6480161141180167,  0.4598399317438592
8.05,  0.8820834132043092,-0.02085430860659537,-0.04934403922920022, -0.4680375533157263, 0.08353169824542298, -0.6524178054284905,  0.4428816474698933
8.17,  0.8832633290988121,-0.01404975360382443,-0.04674212053730625, -0.4663300393707001,  0.0931279995218941,  -0.656144130516787,  0.4329535125298815
8.31,   0.8852214316160769,-0.006630847951047569, -0.04260622325222432,  -0.4631671341557633,   0.1045171274276436,  -0.6566656912690597,   0.4534228724231731
8.38,    0.886286056834105,-0.003875129283776757, -0.04169373975198529,  -0.4612414513666664,   0.1073922101257902,  -0.6594506636154407,   0.4471339706721054
8.42,    0.886990411542231,-0.002643575115771624, -0.04282285502797822,  -0.4597904522593433,   0.1103613020370951,   -0.661588779082534,   0.4416860857137502
8.56,    0.8879367895712853,-0.0002590770963184497,  -0.04547557403348107,   -0.4577119163077039,    0.1183247393082622,   -0.6622590448607537,    0.4513786228914489
8.6,  0.8882428593475771, 0.00112246776249858,-0.04779339207292749, -0.4568798420998389,  0.1198539850216589, -0.6638703767258972,  0.4474517657164609
8.68,  0.8890326503661696,0.002658822358642732,-0.05006821324475166, -0.4550901963653966,  0.1221640056654147, -0.6650634151122441,  0.4382144353460117
8.74,  0.8897195172294045,0.004696331781266383, -0.0497579420194933, -0.4537634933461572,  0.1236646534186369,  -0.665615857415673,  0.4375853636750266
8.8,  0.8902302781331031,0.005694885054934096,-0.04837838051503368, -0.4528986509550004,   0.125044662408536, -0.6663462628727409,  0.4369374015337915
8.93,  0.8913891404302556,0.005519973230506625,-0.04557357066922016, -0.4509079899867035,  0.1294633408141523, -0.6666351405324107,  0.4341293512875344
8.99,   0.8928567661641753,0.0007888553101588203, -0.04311902128131681,   -0.448271076899614,   0.1304412942385302,   -0.667082756462719,   0.4512461493287614
9.12,   0.8959972999843356,-0.008038452817912656,  -0.0401884509769905,  -0.4421641614423222,   0.1347220113760031,   -0.664985357384041,   0.4606944466411231
9.27,  0.8982459541975543,-0.01951570671992714, -0.0359044916062391, -0.4375891292071731,  0.1363741037785181, -0.6653254758228453,  0.4534875708889297
9.33,  0.8973580268494585,-0.02123362479477214, -0.0351634841628366, -0.4393873800728675,  0.1344462385073787, -0.6674939696087064,  0.4474627865300664
9.47,  0.8954680442146548,-0.02258614282482768,-0.03349689345165063,  -0.443288666255538,  0.1363542832830686, -0.6664038037579275,  0.4539433569940461
9.54,  0.8924467978626555,-0.01977688167213121,-0.03165146099614327, -0.4496062816639423,  0.1357703713545493, -0.6678227602350788,  0.4574782160658833
9.68,  0.8902658366954253,-0.01493182868409498,-0.02836892734634669, -0.4543115891381253,  0.1326329462850215,  -0.671121312174489,  0.4464007496142151
9.75,  0.8894176907564646,-0.01239767119597318,-0.02624564554897973, -0.4561728518521452,  0.1285322695972018, -0.6770937261175826,  0.4451506939400582
9.82,  0.8896109177418388,-0.01108312016899693,-0.02343912008612661, -0.4559826999901186,  0.1236227722120793, -0.6823356938263903,  0.4296450997235688
9.88,   0.890242576866779,-0.01153162963566506,-0.02131472528346995, -0.4548416140773408,   0.119156858020907, -0.6871218040706787,  0.4160323975324082
10.02,  0.8925973227866555,-0.01658218036403108,-0.01654194225267644, -0.4502459887148655,  0.1143537128336974, -0.6903511364907921,  0.4055534654466355
10.15,   0.8990626762320765, -0.02640463894110767,-0.009948919187406091,  -0.4369097776597086,   0.1072419841885669,  -0.6934137115829889,   0.3953060974282684
10.22,   0.902166591843777,-0.03562199973809799,-0.01151309828950053, -0.4297603958280315,  0.1023934491620528, -0.6990467066882998,  0.3980174173796118
10.29,  0.9033886381427523,-0.04227353272036355, -0.0134268701358575, -0.4265227680008727, 0.09641762522053085, -0.7036445432532633,  0.3925846899312305
10.5,  0.9038927712890292,-0.05314052205052766, -0.0166603683628436, -0.4241183922120073, 0.08674623197210068,  -0.698569345270041,  0.4037621873727691
10.57,   0.902491188416551,-0.05304066864738649,-0.01791772870036684, -0.4270542504846276,  0.0789257749107227, -0.7093636638611204,  0.3911314617017957
10.62,  0.9019297660187777,-0.05393951775268607,-0.01975562521732929, -0.4280455307850326, 0.07329871973999043, -0.7175433082715944,  0.3863837689508196
10.82,   0.906191805272357,-0.05491895491264615,-0.01865266551625044, -0.4188704263570248, 0.06023167568351825, -0.7125147965587572,  0.3897651964355327
10.88,  0.9058076115117836,-0.04915681176751135,-0.01887122468536648, -0.4204046755471363, 0.05573224241859271, -0.7200824895089531,  0.3983680885967545
10.95,  0.9056039370595859,-0.04282441183851304,-0.01946996740142107, -0.4215074552853109, 0.05133874264667063, -0.7267726449760357,  0.3995922067686852
11.15,  0.9062582301972919,-0.03021607726815662,-0.01999089177939761, -0.4211690974880627, 0.04134501416883826,  -0.724560886027468,  0.3824362967016986
11.22,  0.9063733263275634,-0.02284161903860116,-0.02073432500712308, -0.4213499461100596, 0.03961109163244803, -0.7329842074181611,  0.3981825733478896
11.29,  0.9047996645521188, -0.0116678633963696,-0.02313501054037903, -0.4250485088037377, 0.03655093102533416, -0.7375849492862594,  0.4181499397972581
11.48,   0.9008640937127875,0.0001441284447067925, -0.02869934138312477,  -0.4331515292008693,  0.03402915926237232,   -0.741593717767987,   0.4337054874489006
11.54,  0.9008461504037187,0.002940818896885466,-0.03051627835883239, -0.4330546815368586,  0.0347698838813468, -0.7529427014611904,  0.4488634907264406
11.61,  0.9017111821585305,0.006600992492572955,-0.03089636562792922, -0.4311830481572893, 0.03291609251535083, -0.7593304113439355,  0.4491821556141444
11.67,  0.9018050411194217, 0.01001534864665543,-0.03265418952609606, -0.4307912488297843, 0.03179967273570948, -0.7648721372991646,  0.4535066404233191
11.88,   0.898174561922531, 0.01494535267848601,-0.04031612200337534, -0.4375314144310575, 0.02976410830573216, -0.7684413674747912,  0.4768832356757872
11.95,  0.8990189852406192, 0.01505532159422807,-0.04075194876817106, -0.4357493725744946, 0.03036189023259847, -0.7763598877956366,  0.4822642729962193
12.03,  0.9002041269273151, 0.01644889899916685,-0.04049379864093844, -0.4332692597164262, 0.02946190319350388, -0.7813170478313675,  0.4789496672084491
12.07, 0.9004253838964261,0.01692062689976559,-0.0411840925859599,-0.4327259253811947,0.02895696396045959,-0.7861847709663647,  0.477830472195101
12.18,  0.9002982898177856, 0.01680093681908135,-0.04206609445234868, -0.4329101490258058, 0.02877220973684184, -0.7905975679332057,  0.4789040695970079
12.26,  0.9001099221266533, 0.01697017487900476,-0.04338661377396485, -0.4331648399371797, 0.02794958858014003, -0.7949217225639088,  0.4743558356810013
12.32,  0.8997410307060003, 0.01663198567563906,-0.04453435322786112, -0.4338273638880021, 0.02700745315138647, -0.7993575817077707,  0.4665074043411322
12.39,  0.8995600210949661,  0.0168293913917209,-0.04519656677188513, -0.4341265321814486, 0.02662321897108697, -0.8036377358161351,  0.4668410105741521
12.52,  0.8980081467501481,  0.0167508785088949,-0.04754473065662104, -0.4370815834431623, 0.02480014599840971, -0.8064608396349625,  0.4633549438765324
12.59,  0.8981149841661036, 0.01701914869141069,-0.04602823576332288, -0.4370140282250708, 0.02272377190753821, -0.8081815990465273,  0.4623065937764558
12.66,  0.8987340284789403, 0.01645455843728333,-0.04500440727030763, -0.4358681365341418, 0.02581946384803706, -0.8155093747063987,  0.4774044801941217
12.72,  0.8995358161778466, 0.01538517526171207,-0.04390284361031066, -0.4343629676632178, 0.02784789536092509, -0.8214440538716906,  0.4846398059547041
12.84,  0.8997730746608332, 0.01293460078324232,-0.04347779725055995, -0.4339940401930139, 0.02974646006889354, -0.8281215846959624,  0.4796456723148753
12.91,  0.9007875286592939, 0.01108429589519583,-0.04298844756094158, -0.4319849482696556,  0.0305932583577496, -0.8331180038033521,  0.4712583333679595
12.98,  0.9020051853909148,0.006253834324254859, -0.0424397624678923,  -0.429588683748376, 0.03199493152565409, -0.8378950088234426,  0.4705340981579749
13.18,   0.9043662225765522,-0.006162961198290295, -0.04162269078894054,  -0.4246779256592245,  0.02758092871234957,  -0.8365496866851244,   0.4501258240036263
13.25,  0.9044872996735343,-0.01374373704858939,-0.04046501125962002, -0.4243541596871933, 0.03097288344479013, -0.8429518040697822,  0.4487709129484821
13.31,   0.904243717472359,-0.02130609324294236,-0.03930154698947497, -0.4246701941101745, 0.03467296545073768, -0.8495189001065214,  0.4489190741846315
13.52,  0.9043426843185908,-0.03312002150959414,-0.03629127946010496, -0.4239697537427004, 0.03414075488850349, -0.8465656237703048,  0.4360963679617588
13.59,  0.9024202261297396,-0.04229584655644225,-0.03096558969538668, -0.4276563628074391, 0.03945798487555982, -0.8529219945520649,  0.4406969826228835
13.66,  0.9027935437559861,-0.04735941085269602,-0.02833535110421961, -0.4265185189330495,  0.0444254598042396, -0.8601778284570337,  0.4358414945828055
13.73,  0.9026894873306672,-0.05395750035857999,-0.02554176044973613, -0.4261313549244257, 0.04814991336173927,  -0.866255472358185,  0.4254842443742181
13.87,  0.8995704413722728,-0.06700418287060489, -0.0199997104385165, -0.4311420967945019,  0.0547698824281287, -0.8711544362948227,  0.4422219584022182
13.93,  0.8984631570232864,-0.07001859023455126, -0.0179293553162225, -0.4330588023237807, 0.05931666523430277,  -0.877862378347865,  0.4433821523279037
14,  0.8977709450699716, -0.0737834318878095,-0.01547451516834331, -0.4339630287319177, 0.06546832175479887, -0.8840486852037259,  0.4522368750944192
14.14,  0.8970992547080144,-0.08073245760129083,-0.01076707555224032, -0.4342571854729411, 0.07150251390678926, -0.8858894536017845,  0.4549540657133588
14.27,   0.8960724261425903, -0.08974364345149743,0.0002953478229185125,   -0.434741571390974,  0.08033457820261407,   -0.887451593502797,   0.4620832104234421
14.35,  0.8970033872354846,-0.09180788275695562,0.003264938228812075, -0.4323720755194095, 0.08740767703934216, -0.8942856132801852,  0.4615162475360111
14.48,  0.896684139328372,-0.1045342406335338,0.01232873558321562,-0.4299746325655434,0.09722272079802217,-0.8923858404843034, 0.4616744897710687
14.62, 0.8964979094135735,-0.1099489358191032,0.01253828621167347,-0.4290053110009953, 0.1031177481506199, -0.899832450155017, 0.4636309727324074
14.68, 0.8956905916897995,-0.1155986018482024, 0.0135285241704198,-0.4291763527988642, 0.1070798056155039,-0.9063220982572164, 0.4576725487084685
14.76, 0.8951619100330213, -0.127690255812156,0.01664282901734115,-0.4267357557058074, 0.1141193938670904,-0.9062596300930978, 0.4533281328021561
14.82, 0.8948272732073541,-0.1312047831699079,0.01924223248229015,-0.4262619242268466, 0.1181505611888821,-0.9103454415969298, 0.4530596786451073
14.89, 0.8948258940397171,-0.1350013377476206,0.02212923890366014,-0.4249371606564507, 0.1217187373987042, -0.912954021450103, 0.4484051237231869
15.02, 0.8935659616269787,-0.1460435644275639,0.02832684669878979,-0.4235667300743717, 0.1304115115205146,-0.9107355317140118, 0.4536171740659607
15.16, 0.8915220299951874,-0.1546526329961055, 0.0322349364508818,-0.4245373688752112, 0.1366606431357074,-0.9099251301204233, 0.4470893448706297
15.23,  0.890136558128357,-0.1589177943397212,0.03492487145804313,-0.4256551790335541, 0.1397500028821204,-0.9136478581216689, 0.4471465186493014
15.37, 0.8881180009361043,-0.1704740003176012,0.04095935917869378,-0.4248616222765838, 0.1480825187844853,-0.9113551444874298, 0.4575484689287967
15.49, 0.8844394418110005,-0.1802012768480986,0.04475956296665209,-0.4281249708592608, 0.1550336000514875,-0.9119523377208341, 0.4711052824803628
15.55, 0.8833226319208123,-0.1841102748225392,0.04615323411347716, -0.428619235663744, 0.1554871826067468,-0.9150439663896079, 0.4585763459243868
15.68, 0.8798934786008188,-0.1925775150763459, 0.0516440268905394,-0.4313169334122497, 0.1596935492124799,-0.9159360135048802, 0.4636128570092297
15.76,  0.878842974399985,-0.1958354384928209,0.05468532339661061,-0.4316167957134746, 0.1604258989009344,-0.9192874261377393, 0.4698632924965391
15.82, 0.8782945875900368,-0.2007143707247757,0.05677323723359012,-0.4302199366457474, 0.1613499593752631,-0.9218029734229685, 0.4692706510866621
15.89, 0.8769041542740578,-0.2049509925913647,0.05972047282318946,-0.4306596051841131, 0.1624861366092033,-0.9229877482735535, 0.4685055588277861
15.96, 0.8757457801821483,-0.2097125027262382,0.06339265524143359,-0.4301992579186371, 0.1638068542571208, -0.923912214992896, 0.4629319876903605
16.17, 0.8722721024809952,-0.2232236928341854,0.07320712093854753, -0.428897791080334, 0.1718159033307013,-0.9164362435636825, 0.4421501084603694
16.22, 0.8723191198391971,-0.2243381102049165,0.07459994409147364, -0.427979730096008, 0.1721577675070288,-0.9183273469395683, 0.4484278370558067
16.28, 0.8713008766864178,-0.2273518020835609,0.07868677388530704,-0.4277316536675858,  0.171845960851719,-0.9206150144009193, 0.4520800879253602
16.48, 0.8679068431716568,-0.2376816635357222,0.08691324174131101,-0.4274239843101516, 0.1785736798291543,-0.9142708656950442, 0.4428290424207438
16.55,  0.867995559897754,-0.2381457195508745,0.08891197736295278,-0.4265735811060481, 0.1760039563856229,-0.9167980714331162, 0.4370079226540821
16.69, 0.8674018479660724,-0.2437260411662255, 0.0935022744923836,-0.4236378302584418, 0.1768113867677434,-0.9142501112588306, 0.4190544994714336
16.82, 0.8672016154279738,-0.2483059963702333, 0.0972891866377015,-0.4205238876543407, 0.1776956261954386,-0.9107838486736294, 0.3984118537067478
16.89, 0.8660373212834257,-0.2514414994928228,0.09915921715899412, -0.420623365599549, 0.1740342389493851,-0.9126257186504325, 0.3893030478360382
17.02, 0.8634550228571711,-0.2620050520987703, 0.1026077529593145,-0.4186531509124592, 0.1812556649242582,-0.9034546246938822, 0.4278225160195542
17.16,  0.861481980033358, -0.264580251105122, 0.1042953021963674,-0.4206763771613177, 0.1780904205901425, -0.903420261724012, 0.4099995656585635
17.23, 0.8601283260312098,-0.2689148687945053, 0.1078714765999687,-0.4197949930561021, 0.1760061866138302,-0.9025307779467671, 0.4224504493800229
17.3, 0.8592232262624724, -0.269206356191344, 0.1086485421126183,-0.4212587270228799, 0.1719112028542395,-0.9066183342447126, 0.4364467039623904
17.51,  0.858090420012005,-0.2735402052804234, 0.1103710579378314,-0.4203270777707471, 0.1726900766445241,-0.9032056056548899, 0.4318518957789909
17.57, 0.8599882255062881,-0.2714638587461995, 0.1074601590190686, -0.418545069458013, 0.1689345233916099, -0.904612696978657, 0.4334675845502243
17.63, 0.8616050592355122,-0.2697092700795451, 0.1052706348035639,-0.4169073764516893, 0.1662815715170139,-0.9041737426596317,  0.432571617478814
17.84, 0.8642469550605205,-0.2652217353046031, 0.1034683893472372,-0.4147637396824485, 0.1702474654954032,-0.8937810180279828, 0.4568448479178751
17.91, 0.8670764017306222,-0.2599196990838076, 0.1000373974426154,-0.4130530453365708, 0.1677671267349322,-0.8931047428706275, 0.4553876249918222
17.97, 0.8695164956254136,-0.2545806551662246,0.09797926731724246,-0.4117400303410637, 0.1653441942551173,-0.8911354160909146, 0.4539322805378272
18.17, 0.8729610470174932,-0.2444164356978392,0.09542041893637221,-0.4112111325824496, 0.1692383438722289, -0.878809397546348, 0.4638597782190291
18.25, 0.8744754203145677,  -0.24026119640252,0.09346615699179167,-0.4108909950642913, 0.1656565881598955,-0.8771215880875095, 0.4634409080629081
18.31, 0.8756512761259108, -0.236242578112597,0.09101824001155773,-0.4112663400399109, 0.1638698171444286,-0.8749005069679003, 0.4708979801959119
18.51, 0.8782691135493078,-0.2199800012089524,0.08403414869904968,-0.4161615799959146, 0.1686138982712782,-0.8559619364106009, 0.4745851097511891
18.59, 0.8800007888250032,-0.2163426502587655,0.08029096547611067,-0.4151480046539396, 0.1624375080601355,-0.8582400711237091, 0.4572104167886085
18.65, 0.8811188958800927,-0.2118798939609993,0.07694945641850415,-0.4157104985129276, 0.1593810760572101,-0.8584590998236903, 0.4656664743138141
18.85, 0.8840721599064818,-0.1926361749230303, 0.0719608030236619,-0.4196777318090027, 0.1604205945069109,-0.8454549856696351, 0.4685545140115164
18.92, 0.8852847205306695,-0.1885276470508288,0.07024789411490559,-0.4192774246530347, 0.1558273190339509,-0.8481430628440428, 0.4651105842509053
