time,accX,accY,accZ,wRoll,wPitch,wYaw,Pa
8.59,  -0.2841113847573159,   0.3767996474068849,   -9.958399878876245,-0.006734500432881157, -0.02229802969350899,  0.01710757935496237,    100004.6386094694
8.68, -0.2841114968110375,  0.3767996061465854,  -9.957364717939317,0.001768162817097395, -0.0194788714243977,0.001951883336453281,   100004.4646761102
8.76,  -0.2841117050428575,   0.3767995404674391,   -9.956403818961048, 0.002516962479684497,-0.003036439268882555, 0.000194849086963146,    100004.2879600274
8.84,   -0.2841119628107863,    0.3767994692685067,    -9.952748958082305,  0.002400927205284547,   -0.0158849737123201,-0.0001560563677519333,     100003.9487165214
8.94, -0.2841120787513948,  0.3767994220996203,  -9.951698618248084,0.001156986118092916,-0.01779397419710933,  -0.015436297319717,   100003.7757063048
9,  -0.2841120888354984,    0.376799416184181,   -9.951922283540238,0.0001748394755817681, -0.01750263527181553,-0.002959438126623546,    100003.8039864452
9.08, -0.2841122394172689,  0.3767993899630023,  -9.949903510987541,0.002547945550055253,-0.01661283465530292, 0.00624674210825848,   100003.4229926659
9.16,    -0.284112197720817,    0.3767993934338591,    -9.948882261732027,  0.001833683134809617,-8.856820686232615e-05, 0.0009559040742751177,     100003.2376538063
9.22,  -0.2841122146964146,   0.3767993810259937,   -9.947942640313338, 0.001944176988349468, 0.001774152696691433,0.0002956835939401115,     100003.049378211
9.3,  -0.2841121894554409,   0.3767994046151053,   -9.945981591444097, 0.002150173972052933,0.0005505628328613126,0.0001650188671740625,    100002.8913498315
9.36,   -0.2841122268758161,    0.3767993879086864,    -9.945551207675354,    0.0022936607804617,-0.0003896317396841419, 0.0001628189676629486,     100002.6923810819
9.44,   -0.2841122526679215,    0.3767993752026477,    -9.945022060123966,  0.002772045568205913,-0.0009112988337001389, 0.0001582568276889731,     100002.4907021157
9.53,   -0.2841122733602935,    0.3767993905632366,    -9.944508878311469,  0.002965661102316082,-0.0007720332558596919,   0.01422686322679485,     100002.3002109605
9.6,   -0.2841121812868871,    0.3767994124649567,    -9.943997107250578,  0.002749924520498868,-0.0005267188543496172,  0.003041509256692609,     100002.0911598635
9.68,  -0.2841122778220218,   0.3767993797334739,   -9.943323212034086, 0.005647347076967708, -0.01442500068077458,0.0007815097001907018,    100001.6617061128
9.77, -0.2841122442342904,  0.3767993884590989,  -9.941402233173822, 0.03510269234521764,-0.01474813920041536, 0.01560490198096692,   100001.4991283536
9.85, -0.2841121595239574,  0.3767994139654317,  -9.940514599288518, 0.02240150962850235, -0.0137152087386272,0.003266028012053458,   100001.2918571164
9.95,   -0.284112118071399,   0.3767994236267327,   -9.937154175755481, 0.002323395009311804,-0.008512872040991867,  0.01494074378633926,    100000.9196177564
10.03, -0.2841121021014982,  0.3767994285193916,  -9.936668422529733,0.001446962722709448,0.004279318072262316,0.001958866579388514,   100000.7160834403
10.1, -0.2841122083150244,  0.3767993925402242,  -9.935928401008404, 0.01733679289812167,0.005839916829328273,  0.0145227019619077,   100000.5100012101
10.19,   -0.28411219410515,  0.3767994029960179,  -9.934587718140094, 0.02064203691594903,0.004093828407383027,0.002990937477826027,   100000.3313252106
10.24,   -0.284112315617255,   0.3767993683350725,   -9.934147553022575,  0.01973811757268864, 0.002925865811110413,0.0006124005792920117,    100000.1171263333
10.33,  -0.2841124477694572,   0.3767993246198879,   -9.933444559393028,   0.0332810738008384, 0.004864386695495731,0.0003280420942702468,    99999.67392841182
10.38,  -0.2841124589568655,   0.3767993331303219,   -9.933599629167851,  0.01882479664674625,0.0004223734694886894,3.235389067219064e-05,    99999.70645006665
10.46, -0.2841125042956527,  0.3767993179527753,  -9.933313422806739,0.007893730552964766,0.003095236418161678,0.008326687558966615,   99999.48265802917
10.51,  -0.2841124739065436,   0.3767993219365997,   -9.933446608282866,-0.001850777215090288,  0.01814727622914543,   0.0157926368332214,     99999.2567051696
10.6,  -0.2841124308294272,   0.3767993375289006,   -9.934460035786069,-0.001230419671248086, 0.006252660260869138,  0.01744465524564996,    99999.02372406599
10.67, -0.2841124282161746,   0.376799327986395,  -9.934697083761826, 0.01551475774983438,0.003353990128737458, 0.01765769566886563,   99998.79230208416
10.73, -0.2841124471350822,  0.3767993170480001,  -9.935333483232974,0.003731017101604476, 0.01859456330616058, 0.01770117938974173,   99998.55759109193
10.81,-0.2841126065636434, 0.3767992574782973, -9.934143267689059,0.01453723643415976, 0.0241022484732128, 0.0035687326197419,  99998.11155989766
10.9,-0.2841126664061791, 0.3767992281297202, -9.933920375140039,0.01591523582561614,0.02010906667009517,0.01592199370222386,  99997.88501509183
10.99,  -0.2841125863404027,   0.3767992438783531,   -9.933521716312958,0.0002363374771397786, 0.004242414323918978, 0.003327200126207313,    99997.65528337991
11.08,  -0.2841126080929204,   0.3767992227236185,     -9.9331224135717,  0.01217262582188258,   0.0162201446880721,0.0008033127687709156,    99997.42844109594
11.17,-0.2841126417263615, 0.3767991789925065, -9.932957537372518, 0.0132611652064176,0.03613781404234484,0.01459286438562271,  99996.94991735884
11.26, -0.2841126583423015,  0.3767991530725622,  -9.932980796850561, 0.01375688451546652, 0.01801147625545317,0.001883365221357421,   99996.72664011728
11.36,  -0.2841123189073362,   0.3767992098445562,   -9.928842810002708,-0.006307391200305748,  0.01359683094270481,0.0008872562296906654,    99996.32959931073
11.42,   -0.2841123054252249,    0.3767992118690637,    -9.928590970314515,-0.0005477468423623167,   0.04899763089006338, 0.0001212579756679173,     99996.35307396893
11.52, -0.2841124948763241,  0.3767990949601318,  -9.928101440391371,-0.00651193678732351, 0.04161323059947569,0.000205115019493424,   99995.86907675346
11.57,   -0.2841125410745644,    0.3767990943858113,    -9.928899693479726,-0.0005836765559707451,   0.03550738105188628, 2.652659640588828e-05,     99995.88504989038
11.66,  -0.2841123407957459,   0.3767991125393977,   -9.927561862010247,-0.003502949861664738,  0.01609310513177357, 0.008656361629184239,    99995.39217582524
11.75,  -0.2841119654786254,   0.3767992284969678,   -9.927684813170966,-0.002312697951121981,   0.0114944116611744,  0.01696319399969321,    99995.15806363417
11.84, -0.2841116465272726,  0.3767993071441916,   -9.92459906357298,-0.02088089345811836,0.006954957315350131,0.003739299615952965,   99994.73386395183
11.9,  -0.2841117578817401,   0.3767992294761683,   -9.924561751268191,-0.003531868744446139, -0.00315277893886063,  0.03117678966584912,    99994.50431785951
11.98, -0.2841116143988927,  0.3767992661851089,  -9.923937153196272,-0.01639623565176878,-0.00390372074755823,0.006263995756217697,   99994.27170196068
12.07, -0.2841116488388373,  0.3767992299543549,  -9.922323435070368,-0.00424801483341324,-0.00370220037522844,0.001237946906544255,   99994.06498412734
12.15,  -0.2841117860533363,   0.3767991376378761,   -9.921589033541354, -0.01644945365403055,-0.003461872760221181,0.0001392743308203496,    99993.82278876026
12.25,   -0.2841119925472728,    0.3767989683543505,    -9.920803235269204, -0.005366351815931048, -0.006385208460981028,-1.806747312771423e-05,     99993.32242368911
12.33,  -0.2841120038837669,    0.376798950415132,   -9.920668978539688,-0.002196054132278402, -0.01947257929700651,  0.01552473342275713,    99993.09457640698
12.37,  -0.2841119383810623,   0.3767989510421714,   -9.920430103389066, -0.01745978452783371,-0.005810433487669189,  0.00319041861469715,    99992.85741477166
12.46,  -0.2841120237426241,   0.3767988661055505,   -9.920468704033325,-0.005299776254763524,-0.002260975126307227,0.0006582991566146802,    99992.61719250558
12.54,  -0.2841121472589749,    0.376798782118508,   -9.918887429125652, -0.01700434964949983,-0.002204907064759994,  0.01408576092211284,    99992.39661497442
12.63, -0.2841120707705463,  0.3767987902471319,  -9.919099792169357,-0.01954649680436906,-0.01751414839778465, 0.01706842261061032,   99992.14639772642
12.71,  -0.2841119269400303,   0.3767988105333028,   -9.918644266288025,-0.004300589197920991,-0.006904930257822025,   0.0178354622547885,    99991.63236280439
12.8,  -0.2841116467912276,   0.3767989203220729,   -9.913397157686809,-0.003520039621059104, -0.02140517830663824,  0.01791230721792305,     99991.2282370327
12.89, -0.2841117383456782,  0.3767988011699505,  -9.911761880448998,-0.02160069336949725,-0.01938634175202716, 0.01763162570935345,    99990.7353132312
12.95,   -0.284111827850928,   0.3767986987299455,   -9.910888520134465, -0.03347958542754262,-0.002861114121652986, 0.002044337093813208,    99990.52215366265
13.03, -0.2841117251432521,   0.376798729987873,  -9.907955211758081,-0.01754060726315461,-0.01676918839212748,0.000495300097327863,   99990.38463610118
13.11,  -0.2841114694695467,   0.3767988660147443,   -9.906650533031369,-0.009858001236610339, -0.02370713065296061,0.0006609717936335278,    99989.88724475454
13.2, -0.2841114264125535,  0.3767988717944421,  -9.905926327637056,-0.01349497479459474,-0.02056847479215689, 0.01561383228535857,   99989.66966322045
13.28, -0.2841113335824456,  0.3767989008327955,  -9.904791574818864,-0.01007043593870382,-0.02212097953214426,0.003280712283820402,   99989.18348357458
13.37, -0.2841111959404127,  0.3767989697636576,  -9.900512738891527,0.003004560002171835,-0.03563049139607579, 0.01583545577139333,    99989.0940389321
13.45, -0.2841111328037514,  0.3767989991017454,  -9.899603113274521,-0.01065202970131288,-0.03633223650385799, 0.03144635264666274,   99988.86799535097
13.52,  -0.2841110429793703,   0.3767990603864089,   -9.895912902811517, 0.006764539295052187,-0.005159705029392993,  0.00631540314637091,    99988.48323672287
13.61, -0.2841110686399283,  0.3767990132080189,  -9.894574408713705,0.007803204356073771,-0.02173962282391982, 0.01625044266019084,   99987.99445122392
13.69,  -0.284111065408146,  0.3767989964910557,  -9.893879705535229,0.004399011209211974,-0.02006560491174941, 0.03280162691000329,   99987.78509099182
