time,velX,velY,velZ,wRoll,wPitch,wYaw,wr1,wr2,wr3,wr4,qwbi,qwbj,qwbk,qwb0,X,Y,Z,driftRoll,driftPitch,driftYaw,windX,windY,windZ
0.75,   0.03842367438548117, -0.002377803574186059,     0.043188018940303,  0.001215430323868646,   -0.1021583412092647,-0.0008692848698354246,    -531.2197971171759,     530.1592810458044,     -531.038254901472,     530.0083212961731, -0.002530904891897166,  -0.01320648748168368,    0.1744350639142503,    0.9845768592070685,    -1.794286671836305,    -1.217546212876692,    -1.323631142659115, 0.0001155382221428412,-0.0005354634535892481, 0.0009579254523241615,   0.01663529239061658,   0.02484095706498158,   0.03657439755304993
0.82,   0.04694507662971356, -0.002490401886779362,   0.03790280884872289,  0.002892129854853992,  -0.09690080054859822,-0.0008979293623168179,    -531.2954931162467,     530.1369956381388,    -531.0957293547553,     529.9534956430417, -0.002824184536235757,  -0.01492083596662163,    0.1744339298606055,    0.9845517745396368,    -1.793111991287231,    -1.217245434691977,    -1.322700342925902, 0.0002437748977186084,-0.0004355827733602433,  0.001401630529072879,   0.04156979739749828,   0.04177103075379016,   0.05781064858869189
0.88,   0.05669242234328587,  -0.00271811058960285,   0.03315454018086345,  0.005266335800628273,  -0.09126545350596976,-0.0007714909065645002,    -531.3662541432299,     530.1213094999827,    -531.1059554654938,     529.9062221156527, -0.003011342537564515,    -0.016474987421852,     0.174406738421355,    0.9845312570958812,    -1.791883901988775,    -1.217429345256063,    -1.321354618958521, 0.0002430570791000437,-0.0004193865588951115,  0.001222215024586741,   0.02221163556312187,   0.02507904550773547,   0.03691801181776921
0.94,   0.06727857282229446, -0.002416132573621767,   0.02793857441616601,  0.007948632934750548,  -0.08452979127237722,-0.0009440871569053092,    -531.4468818215497,     530.0901851612366,    -531.1124049825412,      529.841699950251, -0.003188130005272153,   -0.0179798085696067,    0.1743995014505875,    0.9845056506717756,    -1.788949600306914,    -1.218104428908077,    -1.320629785922339,  0.000165557887153991,-0.0003458725294456444,  0.001065082893609481,   0.02974188129278765,    0.0391974552183131,   0.04975133571431373
1,   0.07953924101534492, -0.002855050519775684,    0.0221855257155077,   0.01055580981222241,  -0.07573931334667056,-0.0007554965314340002,    -531.4859254326782,     530.0474161818859,    -531.1479747464447,      529.788703026987,  -0.00333461324148715,   -0.0193414609175187,    0.1743840054889494,    0.9844821008396931,    -1.786458250922843,    -1.218476141719284,    -1.319451996414914,  0.000132797761658082, 0.0002248683551404119, 0.0008495122141493495,   0.02920339277382786,   0.03841086512664755,   0.05161726650780141
1.05,   0.09240337943154271, -0.002740315003741472,   0.01720469769199032,   0.01370073859535894,  -0.06625979299592055, 2.577219829380127e-05,    -531.5289113647713,     529.9929392168543,    -531.1343324918848,     529.7837087344623, -0.003443884553010745,  -0.02069938516220897,    0.1743595722915087,    0.9844584372452776,    -1.783686750838136,    -1.219285005718173,    -1.318709592267944,-0.0002490070092834234, 0.0004335422637576312, 0.0003847742960171901,   0.02882711196874843,   0.04203422502632514,   0.05762032818999704
1.11,    0.1061176494153817, -0.002755306527123193,   0.01227691383521246,    0.0157000331456067,   -0.0558440709452383, 2.262345143840926e-05,    -531.6051103426404,      529.948483057326,    -531.1756161028144,     529.6746678687151, -0.003407225748943331,   -0.0218560061276898,    0.1742555550349858,    0.9844519832619016,    -1.780468542053424,    -1.219339487435657,    -1.317719082773093, -0.000197613211690453, 0.0001668187635382395,-0.0001288262346379607,   0.04183064508631179,   0.05743201510725528,   0.06526848341414163
1.18,    0.1210629956267356, -0.002286227834251374,  0.007608512155415753,   0.01816729158484945,  -0.04498185195108956, 0.0009383493688798838,    -531.5775585619632,     529.9522974946199,    -531.1256254690973,     529.7111446195996, -0.003312272657516563,  -0.02279348549455213,     0.174261992581187,    0.9844299080231596,    -1.777162653102252,     -1.21942823869021,    -1.317773362966753, 8.598993267490082e-06, 9.674080396716893e-05,-0.0001489534694013836,    0.0244557207477049,    0.0435958707508389,   0.04341157885832914
1.23,    0.1364848233149111, -0.002303598427790073,  0.002750175139085442,   0.01970194824072923,  -0.03336081486939165,  0.001240232461722765,    -531.5452781251118,     529.9059839043866,    -531.2182117240967,     529.6616304922406,  -0.00313406731662929,  -0.02358509844509636,    0.1742410036679028,    0.9844155593011479,    -1.772784385202288,    -1.219405818248503,    -1.316958297800026, 0.0002415806107382303, 0.0004177708491654652,-0.0001389149563938746,    0.0409609922894939,   0.05920582904280555,   0.06352261906517059
1.3,    0.1521960543592028, -0.001297779959886603, -0.002482181779978441,    0.0228175731052789,  -0.02423770593399464,  0.001610055391519367,    -531.5120175188703,     529.8860014949606,    -531.2126979047309,     529.6912602763465, -0.002838208687556004,  -0.02417238200114602,    0.1742542216698725,    0.9843998713683699,     -1.76870265447003,    -1.220251615776634,    -1.317314658766459, 4.984359493019031e-05, 7.109246822628975e-05,-0.0003860721995705404,   0.04130446394551663,   0.06118895767844083,   0.06160562850274043
