time,accX,accY,accZ,wRoll,wPitch,wYaw
7.51,-0.2841096920774415, 0.3768000102636198, -9.819858227944756,0.01087848450809051,0.04231519039872302, 0.2666979113790126
7.55,  -0.2841096945084324,   0.3768000124145856,   -9.817905005695295, -0.02695597782603501,-0.007767036625602179,   0.2768995847193138
7.58, -0.2841096760106336,  0.3768000197618743,  -9.818732972725385,-0.03247845012893808,  -0.015220394321617,  0.2789134400611638
7.62,  -0.2841097201806634,   0.3767999979329327,   -9.817305834091719, -0.03355643041748312,-0.001164675581028716,    0.265246819390672
7.64,  -0.284109650250748,   0.376799974424001,  -9.818936560751309,-0.04863526988917211,0.001172224137768256,  0.2907138110771306
7.67, -0.2841095147510379,  0.3767999850745516,  -9.821572026164199,-0.02005748876530028,-0.01341216903520005,  0.3238734193607741
7.72,   -0.2841093958262297,    0.3767999548290024,    -9.820923977762826,   0.02989532898259268,-0.0001146107105743773,    0.3585608883863309
7.74,-0.2841093460741561, 0.3767999716529915, -9.824564405658219,0.09822284122782252,0.00196929104396422, 0.3513829237168111
7.78,-0.2841093762252684, 0.3767999502178516, -9.821936105408252, 0.1384784078958945,0.03262911768536831, 0.3500176881458441
7.82, -0.284109347853635, 0.3767999196923179, -9.820919652579446, 0.1141054878207223,0.05250177199564849, 0.3637668551962755
7.86,-0.2841092141464899, 0.3767998771272443, -9.823724404291204,0.06520139646068916,0.02547186860204829, 0.3944965605270856
7.89,  -0.2841091557155922,   0.3767998596252461,   -9.826763154158552,  0.05796787086496424,-0.008731442818876851,    0.400467188483079
7.92, -0.2841091887917688,  0.3767998218347736,  -9.829794290596649, 0.01121565483277798,0.001404836166715711,  0.3875106189920496
7.96, -0.2841091946214019,  0.3767998372428563,  -9.833918533016149, 0.01946068358894527,0.002929906740244327,  0.3709739353069074
7.99,-0.2841093505598282, 0.3767998490891034, -9.837626558295938,0.05062400060444436, 0.0180782618286836, 0.3256104799750439
8.03,-0.2841091928277854, 0.3767998346516528, -9.842639035295942,0.04369497218907992, 0.0701221641017217, 0.3454198901012008
8.06,-0.2841092464890181, 0.3767998167656053,  -9.83833400329241,0.01960723023602129,0.05382418140446757,  0.348588044424631
8.09,-0.2841091700106402,  0.376799788162189, -9.842565242580232,0.02141223505864481,0.03156365508933209, 0.3573623499190857
8.13,-0.2841090626428033,0.3767997810622947,-9.848129988763494,0.0361559355872857,0.0232159140662903,0.3650339468647983
8.16,-0.2841090964370034, 0.3767997753621564, -9.844240684512561,0.03823766865467908,0.06721409183208897, 0.3666518709728021
8.19,-0.2841091137167404, 0.376799784285764,-9.847874564094587,0.0537033695160726,0.1041168978990896,0.3529780025092693
8.23,-0.2841092728261514, 0.3767998229987882, -9.847408102934329,0.08594866536839957,0.09405441066508739, 0.3221317623591012
8.26,-0.2841094535639647, 0.3767998642861105, -9.844104478623741,0.07514711892382644,0.09205288293170028, 0.2879174408125666
8.29, -0.284109361683689, 0.3767998505847823, -9.839863515957287,0.01303433555506213, 0.0464639350067866, 0.3232950559442397
8.33,-0.2841091872048059, 0.3767998460537733,  -9.84049577369224,0.04960885696002638,   0.02488058669926, 0.3583931754802401
8.36, -0.284109109286039, 0.3767998489340539, -9.838035251716651,0.08543892470932696,0.03691340574023307, 0.3793291708053654
8.4,-0.2841090779884076, 0.3767998489826706, -9.838686696884482,0.06360681394322722,0.05773193695219452, 0.3836899391333928
8.44,-0.2841092412604146, 0.3767998703982787, -9.838703168425704,0.02349478145914567,0.03998916199368414, 0.3533492305514268
8.47, -0.2841093201256425,  0.3767998802492453,   -9.83952230222736,-0.01006475991857552,  0.0386273357697763,  0.3359702811368258
8.5, -0.2841093879207784,  0.3767998949962061,  -9.840075499343618,-0.03030802705144969, 0.03826887990719883,  0.3185630364659914
8.54,  -0.2841094095156066,   0.3767999135509167,   -9.839660390765673,-0.003018577124188592,  0.00776480354082749,   0.3151386083338472
8.57, -0.2841094961273551,  0.3767999351269314,  -9.842089224056265,  0.0312395113623436,0.003008021696543749,  0.2863970272725169
8.61, -0.2841095515109274,  0.3767999551385566,   -9.83782650748833,0.005882249515857278,0.002080495362672327,  0.2807452792553541
8.64, -0.2841095709067386,  0.3767999674469411,  -9.835429545780677,0.002057622066160774, 0.01703217731209034,  0.2796647013995915
8.68, -0.2841095470129559,  0.3767999692190513,  -9.838991492950548,0.001581303792744214,0.004196573593298376,  0.2794522882474187
8.71, -0.2841095380911365,  0.3767999717342516,  -9.840347131492617,-0.01363390963565289,0.002305554179548953,  0.2793959830175758
8.75,   -0.2841096119493478,    0.3767999952590843,    -9.836891429061261,-0.0009066643635904896,  -0.01343853501951629,    0.2652972421700044
8.78,  -0.2841096784899005,   0.3768000134070487,   -9.834654836027584,0.0008631325077599625, -0.01602324616007748,   0.2484917882142479
8.81,   -0.284109825217803,   0.3768000088938063,   -9.835313700298135,0.0006737678078906003,-0.001716367034289645,   0.1889725226978717
8.86, -0.2841097917473878,  0.3768000185768396,   -9.83506031762558,  -0.014338467586605,-0.01461875046260906,  0.2054875504120955
8.89, -0.2841097392359019,  0.3768000267167673,  -9.837394737802173,-0.01637249474530323,-0.03150890737200175,   0.222766747794539
8.92,  -0.2841095496412445,   0.3768000516445268,   -9.838262770122384, -0.01610624807539507,-0.003192542321032622,   0.2824446098408778
8.96,  -0.2841095649193118,   0.3768000680738751,   -9.837049112590137,  0.01421411050747246,0.0009356041027587006,   0.2800102441428329
8.99, -0.2841097532785598,  0.3768000495356187,  -9.840307814674768, 0.09402341247139724,0.001036309947420108,  0.2092848431721477
9.03,-0.2841098571538029, 0.3768000332123174, -9.839987954168723,0.04488171092008487,0.03097076940554839,  0.167325530477635
9.06, -0.2841098451060139,  0.3768000354659429,  -9.840802886623838,0.007956295540351254, 0.02134747554153477,   0.173247582765686
9.09, -0.2841097860634482,  0.3768000642402651,  -9.836961097110203, 0.03410765196190065,-0.01368735074063293,  0.2052314849522615
9.13, -0.2841097265768435,  0.3768000910640585,  -9.833365572446951,  0.0212930124734294,-0.03147014348035417,  0.2368956116595676
9.16, -0.2841098096158183,  0.3768000733031606,  -9.826900625258675,0.003881851781329027,-0.03436873021550652,  0.2147819028197561
9.2, -0.2841099352592997,  0.3768000357810083,  -9.824498725091019, 0.04617455817514451,-0.05042307167648665,  0.1401892331437163
9.23, -0.2841099674480194,  0.3768000239738929,  -9.823867606153682, 0.03713378608812683,-0.05294752034215003,   0.111593658337435
9.27, -0.2841099941880325,   0.376800013092379,  -9.820750475468657, 0.02035914119019491,-0.00799217299404224, 0.07793378088830155
9.31,  -0.2841100043033022,   0.3768000091678845,   -9.819722952117575,  0.01771761749313784,-0.001355891555733057,  0.05731651674835909
9.34, -0.2841100105338124,  0.3768000069037265,  -9.820378453011363,0.002025069202437622,-0.01561772763656817, 0.03920057440282397
9.38,   -0.2841100113867315,    0.3768000039008979,    -9.823701392805079,-0.0006928844355316615,  -0.03321263924180162, -0.006539136384382596
9.41,   -0.284109995222706,   0.3768000064632052,   -9.827281831343283,-0.001412159003577019, -0.02091829773875432,  -0.0435598187907316
9.44, -0.2841099441507301,  0.3768000187856275,    -9.8300007560011,-0.03234746847349534,-0.03457375858209476,-0.09305702668096058
9.48,  -0.284109877577999,  0.3768000341399999,  -9.833209576541915,-0.03738480799057543,  -0.067209097316905, -0.1308880608137501
9.51, -0.2841098265441485,  0.3768000471102068,  -9.836279742878258,-0.03838853557714944,-0.07220218761901351, -0.1523308184566572
9.55, -0.2841098100998847,  0.3768000523266966,  -9.838895373805967,-0.05375028818732006,-0.05777784039466762, -0.1564991742993747
9.58, -0.2841098303686898,  0.3768000440485911,  -9.843891512147326,-0.04075992350540333,-0.05556134504155379, -0.1432264751709983
9.62, -0.2841097934085677,  0.3768000596936273,  -9.848017492457799,-0.06940427909309496,-0.05528111459340763, -0.1547897406630916
9.65, -0.2841096964967426,  0.3768000891715124,  -9.851481021371232,-0.07411664988955677,-0.04028218008101332, -0.1851718247897523
9.69, -0.2841095777942173,  0.3768001134726394,  -9.852439256937936,-0.01448800272946214,-0.02307125528223494, -0.2191022798544024
9.72,  -0.2841095968614137,   0.3768001136320507,     -9.8544326073468,   -0.050973929603165,-0.005203879316841664,  -0.2117024943892845
9.76, -0.2841094751798122,   0.376800140350838,  -9.856615535030677,-0.07196967215432147,-0.01797204083363101,  -0.238452283680994
9.79, -0.2841094032536025,  0.3768001500541187,  -9.854833501215291,-0.02967930881250966,-0.03506380405547796, -0.2576533581345954
9.82,  -0.2841094034125524,    0.376800150509508,   -9.853102799566253,-0.008092345427587617,   -0.022313372805568,  -0.2613434216168392
9.85,  -0.284109304016368,  0.3768001991779142,  -9.849436024807568,-0.03097229422268034,-0.01814349415989337, -0.2898412951279046
9.89, -0.2841091375825276,  0.3768002417288847,  -9.851797278643602,-0.07874643764011828,-0.02852271392817151, -0.3168249519183363
9.92, -0.2841089364340559,  0.3768002907690161,   -9.85544145900344, -0.1374608079050196,-0.05196896488544574, -0.3430402167002974
9.96, -0.2841087871222238,  0.3768003427270203,  -9.851493021338145, -0.1317633215121466,-0.04043952001042161, -0.3766539122260762
9.99, -0.2841088798583409,   0.376800302612519,  -9.847979043601443, -0.1152876538421505,-0.05363800616683886, -0.3691192281200428
10.02, -0.2841091259766456,  0.3768002377916776,  -9.847929805334532, -0.1121619294410191,-0.05521292169215566, -0.3254422566543168
10.06, -0.2841093714928794,  0.3768001628649842,  -9.847951935010032,-0.09574047407703819,-0.07024787299070136, -0.2746900189275551
10.1,   -0.28410956731012,  0.3768001100696484,  -9.852725636762223,-0.04716252313463911,-0.07217743080697243, -0.2225032536824754
10.13, -0.2841096847811356,  0.3768000837692225,  -9.859407271806814,-0.03946972596735434,-0.04188274107906707,  -0.184171256449899
10.16, -0.2841097521781507,  0.3768000733197706,  -9.861800690974151,-0.03801476440209837,-0.02198826270903729, -0.1626100212499728
10.2,  -0.2841096994291745,   0.3768000951014841,   -9.871601596683062, -0.03819627899008649,-0.003987103855250283,  -0.1725226239621147
10.23,-0.2841096838894042, 0.3768001064103264, -9.876312394316432,-0.0534747296478598,0.01387809863907619,-0.1744768238662124
10.27, -0.2841097343185118,  0.3768000964689959,  -9.876932075217239,-0.05546483846383292, 0.04702515260499034, -0.1607149572587444
10.3, -0.2841097866376988,   0.376800073698088,  -9.876826634061041,-0.05540175546317418, 0.02171695364276586, -0.1439702755429895
10.34, -0.2841097536213976,  0.3768000849740359,  -9.876867005096004,-0.04043918514989997, 0.03301283012990782, -0.1547398958977927
10.37, -0.2841097811578172,  0.3768000783325929,  -9.883526186474761,-0.05579770704362671, 0.03488409083564386, -0.1430373973788115
10.41,-0.2841097403219873, 0.3768000954061629, -9.884051519987445,-0.0718253578861755,0.03491914277336897,-0.1557266019495075
10.45, -0.2841097266948213,  0.3768001052541617,  -9.889941575962112,-0.08863275041197638, 0.01970444671238685, -0.1571810527086279
10.48, -0.2841097185529686,  0.3768001065334619,  -9.893900796372177,-0.06081178938968873, 0.01745689542214757, -0.1573726916947691
10.52, -0.2841096621191164,  0.3768001204832384,   -9.89507372453833,-0.01137468798871798, 0.06255052512338162, -0.1713450368786623
10.55, -0.2841097589652108,  0.3768000978727796,  -9.895773455915139,-0.04897048642295086, 0.06946654024387922, -0.1460426824891725
10.59, -0.2841098278458108,  0.3768000855324771,  -9.894136490569485,-0.09968501749237788,   0.100970049541912, -0.1270982191629824
10.63,-0.2841098450590835,  0.376800080608539, -9.889242269061747,-0.1222972342934654,0.07534583957236872,-0.1234257020724146
10.66, -0.2841097986225233,  0.3768000836331158,  -9.889736881220674,-0.06525094149764597, 0.02588953722558691, -0.1366429214392688
10.69, -0.2841097953007051,  0.3768000868800915,  -9.887336573007182,-0.08702882651138125,  0.0336657604193152, -0.1392796726975783
10.73, -0.2841098503426583,  0.3768000734520962,  -9.877409853074617,-0.08984653973490984,  0.0804707621830007, -0.1256749585719333
10.76, -0.2841098328781366,   0.376800076036572,   -9.86777581420667,-0.04482583714241271, 0.08743761863237819, -0.1369977792146719
10.8,-0.2841098694542429, 0.3768000605643224,  -9.86155466140181,-0.0378045919544497,0.07334303307816653,-0.1251442299956814
10.83,  -0.2841099344168018,   0.3768000332915215,   -9.854724243193163,-0.005858151399549115,  0.05617219990982504, -0.09462606266462802
10.86, -0.2841099666462608,  0.3768000197429801,  -9.847055234342573,  0.0144032791398586, 0.03849423341061622,-0.07459734476433741
10.9,-0.2841099871726968, 0.3768000133313288, -9.842733919358293,0.00248767216566215,0.03589038024119123,-0.0566669113697274
10.93, -0.2841099760717163,  0.3768000153745703,  -9.842329590749399, 0.01566588546349931,0.005092457120218825,-0.06722515278885798
10.96,  -0.2841099750979284,   0.3768000152996586,   -9.838298694525495,   0.0176160014747088,0.0005005063841709255, -0.06928163041276091
11, -0.2841098988505985,  0.3768000411691765,  -9.834150139433866,0.002017859778786035, 0.02999469339734941, -0.1259855571603397
11.03,   -0.2841098236412704,    0.3768000658623215,    -9.832280302374196,-0.0007679101043794702,   0.01912970670636637,   -0.1651644247040832
11.07,-0.2841098009762753, 0.3768000720698666, -9.833879913960542,0.01385583672654243,0.01746766416744729,-0.1727647325483928
11.1,-0.2841097655808492,  0.376800084117713, -9.832842250041489,0.01587816919608296,0.01719640770670459, -0.188319665598371
11.13, -0.2841097224348753,  0.3768000920886198,  -9.831820738395216, 0.03116196994196054,0.001929288981623441, -0.2053950962294811
11.17,   -0.2841097499567005,    0.3768000787414257,    -9.830804284059091,   0.03359462740233153,-0.0003297952888058415,   -0.1946461224119513
11.2,   -0.2841098369111221,    0.3768000471693322,    -9.825767328341398,    0.0648033905768647,-0.0005618789073662653,   -0.1643512062635849
11.23,-0.2841097981229478, 0.3768000531075615, -9.822434827360574,0.09955233709552644,0.01449079247413935,-0.1865483671676278
11.26,-0.2841096996854149,  0.376800082062794, -9.818380726362163,0.07399276601323983,0.04696351300943662, -0.233114849504614
11.3,-0.2841096360810071, 0.3768000931791041, -9.817221855130567,0.05477908193026165,0.03655387493706474,-0.2562766813565504
11.34, -0.284109523955529, 0.3768001173563418, -9.818134666612474,0.03634672910298031,0.03487162687176017,-0.2889511616482619
11.37, -0.2841093830605704,   0.376800144778891,  -9.820416142765687,0.002839474700754309, 0.01932289570105449, -0.3235502566473945
11.39,  -0.284109120044763,  0.3768002181860832,  -9.824877179657921, -0.0443217128043997,0.002809016067331191, -0.3722638212261946
11.43, -0.2841088169284626,  0.3768002674211329,  -9.833436584363639,  -0.066399007628538,-0.01779078951060612, -0.4016759845879023
11.47,  -0.284108774559691,  0.3768002735412124,  -9.835032258065494, -0.1237030667027641,-0.03533206958150718, -0.4020128505292163
11.5,  -0.2841089193516097,   0.3768002424441703,   -9.831746791327561,   -0.113131718198662,-0.006325985051569554,   -0.387833321142785
11.54, -0.2841089414000484,   0.376800232474598,  -9.827694092833354,-0.08104822118108959, 0.02837073680446934, -0.3990934900950335
11.57,  -0.284109174218843,   0.376800183184584,  -9.826224126712695,-0.06041495114528501, 0.06405456543099743, -0.3590588513006882
11.6,-0.2841092127283852, 0.3768001763598097,  -9.82575093487643,-0.0420752389684618,0.08459675102545394,-0.3512238173145016
11.64, -0.2841089667328234,  0.3768001959198209,  -9.824772102009748,-0.03986936779347801,   0.057171565544152, -0.4059922585407645
11.67,  -0.2841085255354802,   0.3768002030823578,   -9.826974899242474,  -0.0253255538931331,-0.007883313505552082,  -0.4729017456624453
11.71, -0.2841084045067779,  0.3768001588044647,  -9.826891918456351,-0.08392253357928893,-0.07835451179077556, -0.4860645928716738
11.75, -0.2841086891940011,  0.3768001542771684,  -9.827124228283607, -0.1831033632563413,-0.08854201070536334, -0.4325377819191573
11.79, -0.2841089509185742,  0.3768001854998732,   -9.82440955250884, -0.1972909300048872,-0.01380111339332861,  -0.393902359307726
11.82,  -0.2841091698654439,   0.3768001246809075,   -9.818326856764218,   -0.153159779760198,-0.002578565631760416,  -0.3721722553827551
11.85,  -0.2841092656975768,   0.3768001074898412,   -9.817834569348825, -0.04297279350140548,-0.001225394272778643,  -0.3538566346868104
11.88,   -0.2841093056828757,    0.3768000605589011,    -9.809760797730378,   0.01078567967079309,-0.0005021289222429569,   -0.3804368408808316
11.92, -0.2841094983802953,  0.3768000256603452,  -9.805616919359768, 0.03067243733463904,-0.00041306741231492, -0.3409867909493997
11.95, -0.2841097032256866,   0.376799993052705,  -9.802883791816912,  0.0343587747646887,-0.02985233128872297, -0.2771804822625055
11.98, -0.2841097315113712,  0.3768000021772218,   -9.79909966104416,   0.034611165032827,-0.01661816100384458, -0.2625166841867988
12.02,-0.2841097715332667, 0.3768000119303195, -9.793144957051334,0.03502534674712695,0.02724516203330654,-0.2481220774499199
12.05, -0.2841098259045931,  0.3767999914244057,  -9.787614047807734, 0.08080222796975124,0.003944793248929055, -0.2309125734203637
12.08,-0.2841098514405106, 0.3767999812969057, -9.786601343891858,0.08768553496650289,-0.0299017008964002,-0.2135113064697212
12.12, -0.2841098927566409,  0.3767999804613239,   -9.78578017823434, 0.08885687686976688,-0.03492166575369223, -0.1819999797599887
12.15, -0.2841099145751496,  0.3767999845191673,  -9.785205131808022,  0.1194042689032578,-0.02045914879766548, -0.1617523138315128
12.19, -0.2841099298449181,  0.3767999837620962,  -9.786650424592825,  0.1391403455127628,-0.04862131669367874, -0.1437488937416138
12.22,-0.2841099527361015, 0.3767999745149456, -9.788496987584219, 0.2028124725763038,-0.1286316145466076,-0.1260997213365961
12.26,-0.2841099938817871, 0.3767999817260494, -9.793297734004309, 0.2277556628710561,-0.1403948099074895, -0.080436908966416
12.29, -0.2841100207300463,  0.3767999935860695,  -9.798096818873672,  0.1712531206171485,-0.08112795474373281,-0.01533690493567305
12.32, -0.2841100145085961,  0.3767999918927877,  -9.801433404589948,  0.1025039354628701,-0.01125067836290923,  0.0394866733520985
12.35,-0.2841099826771383, 0.3767999764478315, -9.808059219106388,0.03206172362162418,0.01473435492888465,0.09228554687412792
12.38, -0.2841099284504395,  0.3767999539889115,  -9.818392844954005, 0.03727375565031443,0.003841491006059845,  0.1308048032539853
12.43, -0.2841098591928869,  0.3767999270542535,  -9.820232938813717, 0.05351904434180133,0.002540484271345018,  0.1664785878466676
12.46,-0.2841098434050054,   0.37679991981841, -9.819742935378477, 0.0710167411241444,0.01755834164281968, 0.1734460580413775
12.5,-0.2841099199097908, 0.3767999457058626, -9.823492217119037,0.08827458365393145,0.00434921948590934, 0.1325725467832178
12.53, -0.2841098642395281,  0.3767999221905167,  -9.835661054451979,  0.1216967745550425,-0.01238755854516808,  0.1528849172547398
12.56,  -0.2841096743018713,   0.3767998555879309,   -9.841132506474951,   0.1275377709277318,0.0009559479243719065,   0.2132173633011152
12.6, -0.2841093831970289,  0.3767997557661446,   -9.83728721192867, 0.03810285046359905,-0.02669850417122722,  0.2950572829644009
12.64,-0.2841094802010471, 0.3767998218067821, -9.831352317683704,0.02418593739129067,-0.0616817860569165, 0.2827560059022596
12.67, -0.2841094649900395,  0.3767998288162354,  -9.826605485204114,0.006821142903500875,-0.05178406488474382,   0.294417744826044
12.71, -0.2841091757218419,  0.3767998112974947,  -9.823345427829267,-0.04048160505311837,-0.09549851887591761,  0.3668748188379557
12.74, -0.2841090694524492,  0.3767998980624564,  -9.819698370550062,-0.03211370656179446,  -0.162943525347046,  0.3949972979396025
12.78,-0.2841087756963278, 0.3767998863741557, -9.815284646428431,0.03027807016973522,-0.1574354432743035, 0.4569712778403936
12.81,-0.2841083676017658, 0.3767998457192978, -9.815600680800282, 0.1161507054779459,-0.1256295595058065, 0.5115590979668675
12.85,  -0.284108493348093,  0.3767997484927948,  -9.813239702971286,  0.1434779309135959,-0.04484789677348834,   0.494124393331937
12.88,  -0.2841081100928572,   0.3767996184206476,   -9.817555470266916,   0.1632734262712313,-0.001642673520556202,   0.5331703620781326
12.92,-0.2841078667351085, 0.3767994427817906, -9.825081297652616, 0.1360063455383132,0.06624876581432346, 0.5409166866316415
12.95,-0.2841084194370594, 0.3767996116885328,  -9.82392509931026, 0.1460578930644993,0.04498716564824804, 0.4718477593034923
12.98, -0.2841087034775073,  0.3767996928177592,  -9.831875648500297,  0.1471547662675859,-0.01912154924230373,  0.4161149597502547
13.01,-0.2841086536257956, 0.3767996699147842, -9.837200080049362,  0.101864839679085,-0.0739288684116661, 0.4191580100486594
13.05, -0.2841084714937094,  0.3767996075329668,  -9.843350401290222, 0.06502803670259988,-0.05130409609262491,  0.4339304174520224
13.09,  -0.2841082372977304,   0.3767994974053152,   -9.849553420193809,    0.105261696596161,-0.001767715491169381,   0.4511610971804067
13.12,-0.2841080707472563, 0.3767994067743521, -9.867238805937678, 0.1418341532750275,0.06692389158394185, 0.4408337733315913
13.15,-0.2841084701688486,0.3767993980179935,-9.881979014755656,0.1160142148715659,0.1223029227647692,0.3824107140347368
13.19,-0.2841088247826472, 0.3767994143318948, -9.901981229187758,0.05072652847906996, 0.1453292581987546, 0.3286346151796949
13.23,-0.2841090572006098,0.3767994823920933, -9.92070622667373, 0.010210648151029,0.1482169075443434,0.2899351737780019
13.26, -0.2841091979320088,   0.376799491879387,  -9.935352112090627,0.003841318775505473,  0.1180979540794814,  0.2681448663866612
13.29, -0.2841091758305035,  0.3767994506112911,  -9.963078816667094,-0.01214550772307742, 0.09868904473562434,  0.2639483504246644
13.33,-0.2841092309842499, 0.3767995082728227, -9.940982555804384,0.00255821504054213, 0.1017221806316802, 0.2636079609141412
13.37,-0.2841091746764043, 0.3767995200375924, -9.915937472915013,0.08384104399538651, 0.1273540804075719, 0.2781913402899881
13.4,-0.2841090006824084,0.3767994438608541,-9.903489572656524,0.1058801136595686,0.1606659644508132,0.3080579516335131
13.44,-0.2841087931972145,0.3767993592282371,-9.892965594935495,0.1244494363695142,0.1811804463819394,0.3418967959222703
13.47,-0.2841087188905481,0.3767993322993521,-9.897506461383252, 0.127266891874849,0.1692196616907138,0.3484572401574008
13.5,-0.2841088420683932, 0.3767993329979469, -9.897204667148662,0.09688684644566153, 0.1822843855090912, 0.3356519153435327
13.53, -0.284108927456983, 0.3767993445001871, -9.890325395499959,0.04653571155058162, 0.1535975558135602, 0.3329870060138086
13.57,-0.2841088072837887, 0.3767993112199085, -9.879148128282473, 0.0812665570017284,0.08210517653261828, 0.3599269502995426
13.6,-0.2841088737997628, 0.3767993383876597,  -9.87397148430494,0.08724670098829469,0.08286567927581966, 0.3555888343607028
13.64,-0.2841087820165603, 0.3767992831927079, -9.878658480752636,0.07555265614322554,0.07846284103085768, 0.3647700603117613
13.68,-0.2841083395920274, 0.3767990272438962, -9.877300808562957,0.05862985003985556,0.09395584808067185,  0.423006462665858
13.71,-0.2841083770919379, 0.3767990708893202,  -9.87549914745591, 0.1166210889151368,0.05056151186314008, 0.4201718595736934
13.75,-0.284108714471525,0.3767992583816367,-9.872492072786084,0.1248754347883531, 0.103766222779129,0.3774939583719491
13.78,-0.2841089274768468,  0.376799305148498, -9.865959799984392,0.06491844468075804, 0.1717568134130557, 0.3551728257362061
13.82,-0.2841091147400205, 0.3767993672241866, -9.873817819442227,0.04172154876549761, 0.1269699666737333, 0.3230158683915345
13.85,-0.2841096076276031, 0.3767996426586044, -9.864102587410251,0.05227416045934271,0.07802086416848923, 0.2383390421521319
13.89,-0.2841098599595189, 0.3767997965344516, -9.854883367835418,  0.037605418090557,0.04273565516256686, 0.1727025943579244
13.92, -0.2841100684868398,  0.3767999436434386,  -9.849796468448684, 0.05018047480523637,0.006169777641468123, 0.04758846494566337
13.95,  -0.2841100691846846,   0.3767999519725642,   -9.855340932823056,  0.02634268736054009,0.0009507029876590899, -0.01273141406746869
13.98, -0.2841098508364252,  0.3767998499575511,  -9.857573881975007,-0.05751765867484342, 0.01034519340668739, -0.1409999579513302
14.01,   -0.284109609641378,   0.3767997186051268,   -9.857252023183626,  -0.1016263033937919,-0.004321505871449993,  -0.2104816619123991
14.04, -0.2841093460060658,  0.3767995624555721,  -9.858790760866034, -0.1691497322915156,-0.02258883649622306,    -0.2663094538778
14.08, -0.2841091587741341,  0.3767994388227774,  -9.854436941831757,  -0.179395225295531,-0.05592332293814883, -0.3053116506572089
14.11,  -0.284109015824993,  0.3767993161206648,   -9.84737324777538, -0.1354259733110089,-0.07613729926551935, -0.3409899990076405
14.15, -0.2841085935591466,  0.3767989929190484,  -9.842027620569992,-0.09880731943857644, -0.1103197093883775, -0.4182964082829477
14.18, -0.2841087153152199,  0.3767990851030512,  -9.837880458977626,-0.09329331984839602, -0.1147538034008035, -0.4051041747745885
14.22,-0.2841088038753113, 0.3767991725535647, -9.837393859531604,-0.1228421943547679,-0.1149255022524673,-0.3885648223758105
14.25, -0.2841087591320013,  0.3767991049152484,  -9.838003740398998,-0.09685865000900271,-0.09976937529983619, -0.3993933127077106
14.29,  -0.284108759753124,  0.3767991322035698,  -9.836058471219301, -0.1082309702999732,-0.06682477585708341, -0.4014731671852926
14.33, -0.2841085240395482,  0.3767989667398082,  -9.840726724857815, -0.1149168171960873,-0.07016836206379741, -0.4305335982581212
14.36, -0.2841086116681587,  0.3767989641543427,  -9.842718922196291,-0.07355191822896176,-0.06985537339659259, -0.4202392321420428
14.39, -0.2841086189992937,  0.3767989723807998,  -9.842722604316661,-0.06739015988221371,-0.05208062493131557, -0.4200658351330905
14.43, -0.2841086071391107,  0.3767989993880262,  -9.842893695814665,-0.07786798465022104,-0.02069256309164279, -0.4199720774442986
14.46, -0.2841085372595353,   0.376798916244748,  -9.842509517308384,-0.04214250884597621,-0.02420042192834725, -0.4347946329535209
14.51, -0.2841083207989166,  0.3767987518958917,   -9.84286155243691,-0.03988279974233551,-0.05563079901444855, -0.4647533047483871
14.53, -0.2841079960051764,  0.3767985680725447,  -9.845187180657478,-0.07039726753717314,-0.06073594344257222, -0.4986592402819113
14.57,  -0.284107946885806,  0.3767984878070847,  -9.847217499818985,-0.04459553041903494,-0.06149810929018843, -0.5052317972621423
14.61,  -0.284108142323066,  0.3767985975938651,  -9.850278038816258,-0.02537467484565594,-0.04600081731616135, -0.4783181119840998
14.64, -0.2841082751298348,  0.3767987619337034,  -9.849498844596017,-0.05281450352219658,-0.01274664879172828, -0.4590196034893428
14.68, -0.2841081393206289,  0.3767986471530461,  -9.854322604064645,-0.04640300847376381,-0.01408243053999617, -0.4697598330619832
14.72, -0.2841081869589169,   0.376798707957299,  -9.850139314798641,-0.04015545523865864,0.009436967025697306, -0.4714082405923531
14.75, -0.2841079788422169,   0.376798546861992,  -9.850244495789989,-0.02502816011089862, 0.01057590377077156,   -0.49989586834133
14.78, -0.2841080402217254,  0.3767985895497737,  -9.851213102473329,-0.02273710661713909,  0.0109664618773921, -0.4912804503383988
14.82, -0.2841080876680154,  0.3767986625551833,  -9.848352697055773,-0.03754777981415147, 0.04172561017514216, -0.4895569802608696
14.85,  -0.2841079437947374,    0.376798511811416,   -9.844857013522516, -0.02473571939084217,0.0006498026911308707,  -0.5173619093200171
14.9, -0.2841079983061062,  0.3767985660893515,  -9.844148650841964,-0.05315703325657568,-0.02039273389846887, -0.5087284587964873
14.93,   -0.284108216643164,   0.3767987945606012,   -9.842199994817911, -0.08750391786562263,-0.007667202759805177,  -0.4789218005507057
14.97, -0.2841082118713411,  0.3767988760597235,  -9.841444558301241, -0.1534221782151029,-0.02064775283415259,   -0.47322288391378
15, -0.2841079100884582,  0.3767986601680888,   -9.84087445735538, -0.1484911799173945,-0.05330866453751191, -0.5142866846148075
15.04, -0.2841075090974713,  0.3767984000917582,  -9.835335597057679, -0.1482026892940011,-0.02808106452471787, -0.5784633641472563
15.07, -0.2841078823159929,  0.3767986287466734,  -9.830492219424672, -0.1323568126806058,0.006783833614735347, -0.5486366262732695
15.1,-0.2841083636805835, 0.3767989434708551, -9.828717165949259,-0.1292490704638097,0.01280979966917341, -0.486596193113535
