time,wr1,wr2,wr3,wr4
35.83,-528.4054683019771, 527.4857300783915,-528.4145525268594, 527.6757286098173
35.92,-528.4586118729634,  527.522585347268,-528.4496395282208, 527.6562340263416
35.97,-528.5224929597197, 527.3349545906109,-528.5475977569031,   527.74193040326
36.02,-528.5159726540656, 527.3755598636218,-528.5681660606089, 527.7233331386393
36.07,-528.4937324473112,527.5567865021079,-528.670760801319,  527.57108196883
36.14,-528.6238503158464, 527.5786980940891,-528.5944860925708, 527.6370423762799
36.22,-528.3703301580156, 527.6233253364516,-528.5938574524941, 527.9185110611476
36.3,-528.3527886298592, 527.7829043558806,-528.7013767103568, 527.7755448809604
36.35,-528.5731354278915,527.8522237108344,-528.539970422025,527.7700162477586
36.4,-528.3866344149181, 528.0445842298631,-528.3931985169236, 528.0031538236744
36.45,-528.2475462018425, 527.8190356190411,-528.5489061578498, 528.2552703989275
36.49,-528.2986177659142, 527.8401539271761,-528.5693712036724, 528.1918755393731
36.54,-528.555417271519,528.1227448888093,-528.562628808607,527.7801437702731
36.62,-528.6193887315209, 528.0749765713024,-528.6191071650602,  527.798563862465
36.7,-528.5297538229726,528.1012976534546,-528.592394846892,528.0310626633694
36.74,-528.5698633132798, 528.1156600443584,-528.5555826975545, 528.1428982600298
36.79, -528.391541794946, 528.3266280008054,-528.6802173699421, 528.1301250685353
36.84,-528.5004514145343, 528.2485458332554,-528.7524043067411, 528.1195785199712
36.91,-528.5747731358954, 528.5236322672179,-528.4898482093253, 528.1784850176201
36.98,-528.5933250342267, 528.2119341800894,-528.5570865949304, 528.5137619547893
37.03,-528.6116768597192, 528.2286338574539,-528.6020701356133, 528.4980699526745
37.07,-528.7452032540946, 528.2933929818646,-528.7428743172911, 528.2624447798186
37.14,-528.8922371945755,528.5018349230114,-528.838072483386,527.9514330597774
37.21,-528.8728235959288,  528.487808598075,-528.8426731058948, 528.0695933659078
37.28,-528.8277201618413, 528.3634478665685,-528.7335273191688, 528.4331652500445
37.34,-528.6008937559501, 528.6180478089135,-528.7891834263523, 528.4641926561004
37.39,-528.8048338431588, 528.5599008218793,-528.8022640737934, 528.4109343426177
37.48,-528.8261001996377, 528.5388426374629,-528.8533307578871, 528.4391445536091
37.59,-528.8844633545729, 528.4620797216593,-528.8788569219375, 528.5071476755332
37.62,-528.8733854596218, 528.5835138799715,-528.8456926736906, 528.5020548856083
37.68,-528.9290665067194, 528.5239120197795,-528.9063913115508, 528.4863484701938
37.71,-528.8978902116341,528.4227392330021,-528.943640378191,528.6124196990844
37.78,-529.0918745188327,  528.537380610011,-528.9304283323424,  528.379055795177
37.83,-529.1457915218027, 528.4774205143964,-528.9969733876391, 528.3590440563233
37.89,-528.9871275526003, 528.4066182629504,-529.1458350958886, 528.4804504401768
37.93,-528.9764056487792, 528.2427591243211,-529.2025381906556, 528.6181538351748
38.03,-529.1139906003068, 528.4635534794212,-529.0778672000779,  528.448447789375
38.08,-529.1945556153736, 528.4013603039959,-529.1407917295666, 528.4102763690713
38.13,-529.1314358715758, 528.6147350031788,-529.0574188144304, 528.4099893226443
38.22,-529.0205334022093, 528.4056429568767,-529.1780059391524, 528.6577092599687
38.28,-528.9024700548481, 528.6061522144894,-529.2027967104963, 528.6034464865763
38.37,-529.1637783374337, 528.4953044849292,-529.2173725059801, 528.4949795982702
38.4,-529.2016261537271, 528.4534641405937,-529.1226456547048, 528.6395115440288
38.46,-529.0730995359373, 528.6725272427221,-529.1617769678155, 528.5564835291858
38.52,-529.1443328700377, 528.6159884091887,-529.2160311913913,  528.510321237045
38.59,-529.2323724520523, 528.5400813024847,-529.0850974877366, 528.6689302250334
38.67, -529.366389733616, 528.5753168727102,-529.1286966278475, 528.5062220058786
38.74,-529.2843800695792, 528.7342543847953,-529.0695800121891, 528.5229866071189
38.81,-529.2327286323048, 528.7575837916215,-529.0681105057417, 528.5687826453309
38.87,-529.2398205478372, 528.5834199430402,-529.2854692340408, 528.5338793273681
38.91,-529.1049771459813, 528.6786684229637,-529.1087556893043, 528.7696693611371
38.99,-529.1962134228072, 528.6835892726177,-529.1305679636812, 528.6779680190165
39.05,-529.2314596539228, 528.6552152565143,-529.1657152308505, 528.6520912232643
39.1,-529.2694883032921, 528.7397066064821,-529.0401496638898, 528.6934247694113
39.17, -529.191044776586, 528.7497164592753,-529.0952386931073, 528.7398353226407
39.21,-529.2375521506319, 528.7673123399909,-529.1328465170319, 528.6594462550578
39.26,-529.2252776534823, 528.7600454705472,-529.1499892827801, 528.6689290207406
39.3,-529.1671287979715, 528.7291042666265,-529.1104097796998, 528.8212751415608
39.37,-529.2549491472919, 528.7719837474003,-529.1386119523353, 528.6966955127353
39.47,-529.1552655382955, 528.8079925079096,-529.1448667466007, 528.7794880010202
39.53,-529.0395926080739, 528.7511247352411,-529.2700059078103, 528.8533922691182
39.58,-529.0538630432544, 528.7569423444902,-529.2739116864593, 528.8354197273818
39.62,-529.2440831159877, 528.8790123679647,-529.2055737016714, 528.6255520932633
39.69,-529.2918421723551, 528.8191093366114,-529.2591172636307, 528.6070017762731
39.75,-529.2358657147774,528.9474052675932,-529.210491843907, 528.615854895552
39.84,-529.2306792458951, 528.8300564718311,-529.2302754074843, 528.7677195915588
39.91,-529.1735012736521, 528.8700612864565,-529.2026662597681, 528.8302754374779
39.98,-529.0004812768776, 529.0446647440302,-529.1697443293276,  528.875875765212
40.09,-529.1475612997928, 528.7859044956243,-529.3475513968719, 528.8357630475482
40.14,-529.0610376874828, 528.9391436238689,-529.2348739320712, 528.8948389969356
40.21,-529.3606986905521, 528.7028987293882,-529.3350380718617, 528.7448953743401
40.28,-529.2879407002093,  528.649930946785,-529.3121140578681, 528.9056036726421
40.34,-529.1741892496792, 528.7904489886128,-529.3869979051448, 528.8026165403064
40.43,-529.3161923931722, 528.6984573633338,-529.3538502861367,   528.77528570326
40.5,-529.2406090820929, 528.6517453750117,-529.4487055890918, 528.8062686895925
40.56, -529.312402735149, 528.6111284879837,-529.5184091116089, 528.6992076631972
40.61,-529.5501525703891, 528.4006357096781,-529.5574052551385, 528.6229608894444
40.65, -529.563119367391, 528.4173637726628,-529.5666650491303, 528.5737820854803
40.71,-529.4635442757357, 528.6011757047556,-529.3768398641442, 528.6746445663347
40.8,-529.2542851552163, 528.6339223201396,-529.5098763960274, 528.7068505525579
40.86,-529.3292771391231, 528.8462435789205,-529.1875352714028, 528.7351292309537
40.94,-529.5485793918476,  528.464718499018,-529.4418360631396, 528.6430802157709
40.97,-529.5298107354639, 528.7595583208646,-529.2189984465201, 528.5876931374406
41.05,-529.2637974590806,528.8616683442799,-529.284919828695,528.6751955483533
41.1,-529.1084050917689, 529.0121678659701,-529.1511131140296, 528.7974557211469
41.16,-529.1041085155582, 528.8130491007637,-529.2811421675283,  528.848157587693
41.2,-529.1069041259734, 528.8267693118834,-529.2745280752689, 528.8183492723526
41.27,-529.1458105719857,  528.915246949437,-529.1770020901605, 528.7969410785892
41.33,-529.2040178439308, 528.8641751580659,-529.2320599431664, 528.7374460268913
41.37,-529.2601619552296, 528.9222228457759,-529.1956748597445, 528.6461707481252
41.45,-529.2267172404509, 528.9346038735076,-529.1804378879104, 528.6672160376249
41.53,-529.1409364483179, 528.8222993520609,-529.1077444825189, 528.9260601514488
41.61,-528.9968695028645, 528.9399867465224,-529.1616681630011, 528.8972316583433
41.68,-528.9694903160263, 529.0505032400885,-529.2400382345709, 528.7122493370789
41.76,-529.2141236750792, 528.9560757369402,-529.1664295317423, 528.6274364668357
41.8,-529.2725172561851, 528.8682404389214,-529.2452524800304, 528.5728184586335
41.87,-529.1521145899825, 528.7799885948492,-529.1261111036372, 528.8856721866402
41.93,-529.1330461949806,  528.905487338527,-529.0594219370353, 528.8113209395459
42.03,-529.0495856176885, 528.9372348808961,-529.1655558248635, 528.7335314450456
42.07,-529.0521010283458, 529.0095461880642,-529.2453647116993, 528.5600655445849
42.14, -528.996389343563, 528.9758351240821,-529.0772122071319, 528.7639222753226
42.18,-529.0240838970263, 528.9237364909731,-529.1098573994503, 528.7182534126832
42.28, -529.061511958269, 528.6265246901753,-529.1512641996219, 528.9013384798888
42.38,-529.1740795208974,  528.727926110115,-529.0745845994755, 528.7033260709916
42.42, -529.149062541301, 528.5813289360383,-529.1972809905644, 528.6854233895966
42.5,-528.9368232382579, 528.7113318130364,-529.2032135830857, 528.6959644650409
42.55,-529.2366539941033, 528.6110499199281,-529.1072721084421, 528.4972897017275
42.59, -529.334293534211, 528.4898780568171,-529.2152186207103, 528.3486638764946
42.65,-529.0010065192528, 528.5811014473956,-529.0784004333966,  528.655857582375
42.73,-529.0315176467122,  528.632501959617,-529.0064993107881,  528.588397849456
42.77,-529.0807825710291, 528.5401036871925,-529.0635060866716, 528.4738989215234
42.85,-529.0412527444488, 528.5598324427243,-529.0213886476519, 528.4587080052296
42.88,-528.8905073482476,  528.627582110141,-528.9276112155464, 528.5724972491105
42.96, -528.916344261918, 528.6963262048448,-528.8386638181559, 528.5256945161187
43,-528.9208946931358, 528.6649935551555,-528.8593774281933,  528.496006734325
43.07,-528.9388326055206,528.9141164204659,-528.700542765594,528.3285917879124
43.17,-528.8976188455416,528.6761959241258,-528.845767993678,528.4133900857117
43.24,-528.7191788754037, 528.7266513292665,-528.7599034971046, 528.5801843904259
43.31,  -528.71665868634, 528.8226226438094,-528.6393500748965,  528.529903352571
43.36,-528.7712998709308, 528.7045185915711,-528.7095922336792, 528.4636213643726
43.4,-528.7133585949659, 528.7412882186007,-528.8479458510853, 528.3072839838317
43.48,-528.7136656869258, 528.7287631068347,-528.6677044121101, 528.4705698915476
43.54,-528.8791157847928, 528.6529232448507,-528.7061489861534, 528.2873501914307
43.64,-528.6517207104705, 528.6660815941524,-528.6460705504442, 528.5076928638553
43.69,-528.5207262575105,  528.736953659504,-528.5507388461731, 528.6128680167058
43.74,-528.7021141568082, 528.5752086646565,-528.7525900957555, 528.3677362386164
43.78,-528.830105062666,528.7041872656654,-528.616003219874,528.2002121599833
43.86,-528.7695280217755, 528.3663726082033,-528.8637018071372, 528.3001917279785
43.9,-528.6081499285318, 528.4763450711348,-528.7342279732071, 528.4315309179649
43.95,-528.5956463446946, 528.6695877781754,-528.7552626505485, 528.2199771689344
44.06,-528.9314130850182,528.4523827233234,-528.605536723202,528.2202316485221
44.11,-528.9175015733788, 528.3759448624209,-528.6780498876894, 528.2177053444892
44.15,-528.4284964677995, 528.6532223978085,-528.5682898628477, 528.5141860917013
44.2,-528.3490803165042, 528.6824502549923,-528.5026852415192, 528.5995535537993
44.31,-528.5661409529372, 528.3387818302167,-528.8355134419965, 528.3989754572757
44.35,-528.8974845949368, 528.4089812330864,-528.6382561268042, 528.2267601481871
44.45,-528.9004547009154, 528.2442882408791,-528.7773682426559, 528.2815141729984
44.5,-528.6804094201472, 528.5029224272878,-528.7310469767019, 528.3032793599467
44.55, -528.662602549746, 528.4638702159912,-528.7371388686057, 528.3462212586634
44.6,-528.5862046468985, 528.4471896744242,-528.7008815750067, 528.4789880151178
44.66,-528.7465008924999, 528.2846858923315,-528.7060950039562, 528.4852142169368
44.7,-528.7480382212434,528.2514653108472,-528.744263207955,528.4739502299514
44.76,-528.7980186111705, 528.2300374783059,-528.7891600777352, 528.4122220963934
44.84,-528.8760324085727, 528.1913713519034,-528.7803715871776, 528.4044468317701
44.89,-528.8641385032449,  528.170983734991,-528.8220914032839,  528.394728978168
44.94,-529.1258388306449, 528.0750275430373,-528.9179898957581, 528.1603566904681
44.98,-529.1089560430509, 528.0484200478114,-528.9656880562966, 528.1601292352693
45.05,-528.8925598167464, 528.2071398061751,-528.8464414859602, 528.3788688596936
45.11,-529.0661474159082,528.1211464617568,-529.046151096611,528.1615962587354
45.16,-529.0667457997133, 528.0857794675778,-529.0949126680724, 528.1744133186263
45.19,-529.1255608213187, 528.0583441904845,-528.9554281010624, 528.3371370457098
45.24,-529.0685178663311, 528.0900826969095,-528.9689691484371, 528.3720936963684
45.29,-529.0719325031653,528.0979338481847,-529.133220641048,528.2565888998813
45.35,-529.1746784481879, 528.0736956081466,-529.1736808435255, 528.2297307689003
45.39,-529.1215313938993, 528.1047186883235,-529.1745686627864,  528.290629805365
45.44,-529.0689533289504, 528.1436287136323,-529.1206069226981, 528.4212952141772
45.52,-529.0425696042676, 528.1682699152416,-529.1296404628521, 528.4384790024435
45.58,-529.2288406693402, 528.1931979315013,-529.1195951650735, 528.3161469310326
45.63,-529.2062803991421, 528.1994406481474,-529.1503668012483, 528.3368525338996
45.67,-529.2337935615757, 528.1410677749269,-529.2391588903795, 528.4206177400903
45.72,-529.2415514289742, 528.2797972614579,-529.1940580727529, 528.4267271555718
45.75,-529.2516042350341, 528.2567050310997,-529.2525940640996, 528.4244540165224
45.82,-529.2848143442964, 528.1122013577256,-529.3544427021988, 528.5070492364671
45.86,-529.3582479517377, 528.3254554337525,-529.2276576845493, 528.4425419011445
45.92,-529.2666981505884, 528.3048697847902,-529.2744814970549, 528.5806885557716
45.97,-529.3999990164842, 528.3233727105929,-529.3017684946709, 528.4603758549645
46.01,-529.3885997028467, 528.3331178524342,-529.3366488661319, 528.4579156992281
46.11,-529.2446438881557, 528.3172591859053,-529.6102620659364, 528.3877392892158
46.18,-529.5003881633202, 528.1899541010016,-529.4459743012864, 528.4746406649836
46.23,-529.1667149120525, 528.5253273520789,-529.2726891273127, 528.7071225837591
46.28,-529.2932123369528, 528.4291778987495,-529.3992845003171, 528.5809208849253
46.32, -529.309510535928, 528.3030927574919,-529.4813784579904, 528.6352334912872
46.38,-529.2908355878874, 528.3741613090064,-529.4561844448253, 528.6313881976272
46.46,-529.2730872669448, 528.5892309203994,-529.3508577915766,  528.604353648174
46.53,-529.2053866700199, 528.5332548910482,-529.5472742750229, 528.6021921731259
46.6,-529.0601738092264, 528.5644708099729,-529.5066405620297,  528.786156144949
46.7,-529.2298322924274,  528.767730615129,-529.2190541701844, 528.7601900450879
46.8,-529.2083794310112, 528.6010508091109,-529.1678169810768, 529.0047667469076
46.88,-529.2859970457985, 528.5448918571432,-529.2744694021346, 528.8906823525118
46.92,-529.5202194593575, 528.3777524840878,-529.4887025254745, 528.6224694189683
46.97,-529.5789009328722, 528.6102361356857,-529.5759116891589, 528.2832099191926
47.05,-529.5112745725396, 528.3935797970088,-529.7059377060824,  528.433521623457
47.11,-529.3913966042227, 528.7246545597615,-529.2919391857425, 528.6659237613975
47.19,-529.2901607023011,  528.857126857247,-529.3284818270628,  528.641442157644
47.23,-529.2784837503144,  528.890663809585,-529.3183007521278, 528.6681513512534
47.31,-529.1861616271322, 529.0228868393805,-529.3733290098829, 528.5954817091814
47.34,-529.0222272479688, 529.0962271463727,-529.3041281801081, 528.7824295780709
47.39,-528.9103749402233, 529.2299253758351,-529.1644139183086, 528.9368505597206
47.46,-528.9302211043723,  529.320813686125,-529.1445213120652, 528.9021673789208
47.49,-528.9676881443089, 529.2842132067377,-529.1549541579229, 528.9270874227374
47.54,-529.0024955946093, 529.2903347008696,-529.0096799858275, 529.0395753104119
47.64, -529.074585082288, 529.1881091346244,-529.0069865689994, 529.1007528255458
47.69,-529.1037625864649,529.2156105598682,-529.059079603385,529.0154971412148
47.76,-529.0407814547287, 529.1862053268439,-529.0470580239748, 529.0985238802218
47.84,-529.0742521783486, 529.1716811286424,-529.2681604391731,  528.862271766705
47.89,-529.1388563649253, 529.1079242811746,-529.2927961635003, 528.8371159674413
47.98,-529.1162218991219, 528.9769418337183,-529.1887903701227, 529.0738326171423
48.02,-529.1255331211647, 528.9872049662356,-529.1861616993373, 529.0516794926534
48.09,-529.2701410677114, 528.9965244364682,-529.1064889102753, 528.9792956554758
48.14,-529.3102419514714,    528.9505566772,-529.1650485881969, 528.9272864050224
48.16,-529.1695497285959, 528.9549096991201,-529.3561929874977, 528.8711189581144
48.22,-529.1533205710273, 528.9722653533451,-529.3190874740955,  528.894315596975
48.32,-529.4418739021494, 528.8314396344267,-529.2357318079174,  528.835656390234
48.36,-529.4434997179015, 528.8048468831312,-529.2773500203793, 528.8220268406425
48.4,-529.3435966325076,528.9339832024018,-529.204812951558,528.8651032150881
48.46,-529.3117256934391, 528.9895620540552,-529.1729686855942, 528.8718932407654
48.5,-529.2852261524799, 528.9094106917672,-529.1835683554646,  528.957636200042
48.57,-529.2910607882271,528.9563964695528,-529.145633536343,528.9499692154986
48.63,-529.2513076259278, 529.0291685397825,-529.0826275501695, 528.9947059015215
48.69,-529.2255424751833, 529.0236233822238,-529.1040001130667, 529.0054338008823
48.74,-529.4440536668014, 528.8628995211237,-529.0386590881177, 529.0299837208399
48.82,-529.1953422753705, 529.0498748744712,-529.1747791194753, 528.9780797194032
48.87,-529.2493069822756, 529.0569221236968,-529.0568842432298,  529.040229285655
48.94,-529.3483800942844, 528.8571026668541,-529.3103046427183, 528.8947597100739
48.99,-529.3300685773008,528.8623620705433,-529.323881562101,528.8895086655774
49.04,-529.3428191499805, 528.9229576408461,-529.2488162937885, 528.9034573715364
49.11,-529.3662773188447, 528.9290711174191,-529.2442291532027, 528.8957888980682
49.18,-529.2931199853981,528.9231082186308,-529.189377348186,529.0426369229452
49.28,-529.3288422329678, 528.8833873452289,-529.3938646280919,  528.848171409063
49.34,-529.391884392816,528.8769476079738,-529.260163107612,528.9266985768351
49.41,-529.3785497869105, 528.8721286351695,-529.2949670318253, 528.9118932233306
49.46,-529.4841434237081, 528.7441342383171,-529.3228837167202, 528.9078215962842
49.53,-529.4095502754367, 528.8348474140239,-529.2655867511667, 528.9526833821612
49.6,-529.2972140961479, 528.9157189587723,-529.3472091075884, 528.9036447322727
49.67,-529.3847013296736,528.7906558676278,-529.272998288526, 529.001510851189
49.74, -529.303100212854, 528.8453864111764,-529.3560389327707, 528.9416237941358
49.81,-529.3130723961004,  528.843411953017,-529.3657828396067, 528.9163423490685
49.88,-529.3165779638186, 528.8471445958453,-529.3857006089871, 528.8845922085745
49.94,-529.4220096125725, 528.6887089185053,-529.4480403662524, 528.8610888751931
50, -529.529176036696, 528.6398979731822,-529.3623747187505, 528.8897346337005
50.05,-529.3339573911327, 528.7345572069033,-529.5732322397987, 528.7722818610725
50.09,-529.3571103707399,528.7386575256497,-529.572345146086,528.7289220811853
50.16,-529.3872572246561, 528.7274012562782,-529.4092413970924, 528.8606324538663
50.26,-529.3729589497325, 528.7338831597774,-529.4086453433158, 528.8760722913566
50.29,-529.2549921741587, 528.7797131655929,-529.5318452871021, 528.8208230552864
50.34,-529.2824547087588, 528.7820823094507,-529.5316261481754, 528.7817160935391
50.39,-529.3002233912994, 528.7385648477016,-529.5516210522799, 528.7715319832448
50.43,-529.3170624396778, 528.7470765950985,-529.5463655592532, 528.7423211734721
50.51,-529.4066628519078, 528.6624322067106,-529.4884982089995, 528.8076286648976
50.55,-529.4475884238121, 528.5970802156697,-529.5698685126494, 528.7732870708668
50.62,-529.4762821597184, 528.6077671010925,-529.5774301477835, 528.7310755588577
50.67,-529.4472175163768,  528.715743895425,-529.5397887612611, 528.6801600473669
50.7,-529.4903997353508, 528.6180493088332,-529.6286651382754, 528.6529430698859
50.76,-529.4476077182812, 528.675715428566,-529.584872112568, 528.679673845944
50.82,-529.4748483931206, 528.7295649706958,-529.5946904846362, 528.6180420982853
50.89,-529.2917145351694,  528.796562596043,-529.6487093099892,  528.679460409287
50.95,-529.2498306912344, 528.9187481660257,-529.5774650596899, 528.6833588643161
50.99,-529.3102248321974, 528.8686439723167,-529.5960595574228, 528.6619634302436
51.03,-529.2304322095092, 528.8873835302054,-529.6082719251139, 528.7374653306892
51.13,-529.3737778191146, 529.0348816786027,-529.3626755908745, 528.6985981802108
51.17,-529.4391482468986, 528.9521322678441,-529.4267512227527, 528.6574512014638
51.25,-529.1829136726016, 528.9672896616045,-529.4493173086172, 528.8941979884206
51.29,-529.0560831520007,529.0974604892592,-529.208258093519,529.1516094688648
51.33,-529.1893862529287, 528.9944284356765,-529.3059268718731, 529.0344903606369
51.4,-529.4544300365618, 528.9426542823104,-529.4177629988607, 528.6947669434866
51.5,  -529.44547894352,  528.878315741604,-529.4880145172444, 528.7070072727579
51.55,-529.257351273919,528.9784244337552,-529.404019775592,528.8912028417556
51.62,-529.2181756638898, 528.9163311879582,-529.3857250432937, 528.9767918958903
51.67,-529.2736700996386, 528.8793947519314,-529.4064723276684, 528.9128602684174
51.71,-529.2193537562724, 528.8786160053712,-529.4381173550917, 528.9271883728205
51.82,-529.3917060957721, 528.7002520776396,-529.4551255665826, 528.9209827103081
51.86,-529.4567019270264,528.6735866719176,-529.495986453794, 528.840370760139
51.91,-529.3786510343595, 528.8619482911416,-529.4909613675674, 528.6827789629958
51.93,-529.3736406616272, 528.8615191041733,-529.4581516251819, 528.6797017908335
52,-529.3091709237586,   528.75337763357,-529.5292342593951, 528.7733226002002
52.05,-529.1182010588611, 528.8349191313383,-529.4463038064763, 528.9622742958877
52.12,-529.5220203242865, 528.8019664721853,-529.4815214692974, 528.5238395310899
52.22, -529.411666122373, 528.6738851822881,-529.5473645098007, 528.6656219105632
52.26,-529.2101009299835, 528.7345125622295,-529.4737201367072, 528.8474209699884
52.34,-529.3923653328012, 528.6280107953236,-529.4994607249491, 528.6642297994304
52.41,-529.4940138590878, 528.5415643685425,-529.5479231038515, 528.5438085944547
52.48,-529.3221586973874, 528.6603181472108,-529.5064690340346,  528.578337932085
52.58,-529.3229389003914, 528.7267605098338,-529.2103168877576, 528.6830469156494
52.66,-529.3256515401677, 528.7246513367382,-529.1883129484112, 528.6306682961584
52.7,-529.2201223678121, 528.7029413266415,-529.1791416534132, 528.6986039730548
52.76,-529.1945261501335, 528.4613458529943,-529.3191990724782, 528.7463291369196
52.83,-529.1416362000846, 528.6942839173529,-529.1949638886783, 528.5396205874365
52.88,-529.0620015721698, 528.5773690208583,-529.2064528847167, 528.5925758966989
52.93,-529.0361075359921, 528.6492782171135,-529.1282267110493, 528.5165900248024
52.97,-529.0892737270583,  528.595021702903,-529.1325400029859, 528.4355988994473
53.06,-529.1109748179468, 528.5046579148822,-529.0431507588657, 528.4452894763737
53.13, -529.021076540503, 528.4819422797543,-529.0252605517255,  528.452819254779
53.22, -528.914269416176, 528.5208617498524,-528.9555170130169, 528.4846777862126
53.27,-528.9245180430737,528.4957505437812,-528.851391037037,528.4271246101523
53.33, -528.992676658391,  528.370957514982,-528.9057478933393,  528.296742560402
53.4,-528.8117947875678, 528.4459393103189,-528.7985424865778, 528.3808589381381
53.44,-528.7602430912152,528.4719844943612,-528.734554614378,528.3728046447982
53.51,-528.7090593091762, 528.5725119711511,-528.5171234949909, 528.3868459919922
53.55,-528.6736123983216,   528.54761366941,-528.4999336985701, 528.3527013515936
53.6,-528.6594701980911, 528.4982326749262,-528.5100861921356, 528.3231461157147
53.64,-528.5177583046792, 528.5962451100982,-528.4002660088543, 528.4155602556083
53.71,-528.7261601052402,528.4212764556361,-528.456459088742,528.2061361671837
53.76,-528.6842673613343, 528.3859903182509,-528.4626287991923, 528.1890156507906
53.81,-528.5177806349551, 528.4030025468885,-528.3662495500361, 528.3707143092415
53.85,-528.4628067556129, 528.4031165843402,-528.3636710176418,  528.374150146946
53.94,-528.6033015603272, 528.3697430707001,-528.3887918483779, 528.2357718144751
53.98,-528.6916597645733,  528.554116801251,-528.1973111662134, 528.1202148392056
54.02,-528.6027466022313,528.5225048872802,-528.233768492802,528.1711839025996
54.08, -528.266525928443, 528.6533320727597,-528.1941929391078, 528.4102404429509
54.16,-528.3925788970769, 528.4645011232057,-528.1916385523282, 528.4930406781247
54.19,-528.4366299754932,  528.352237960104,-528.3290910820007, 528.4262861708467
54.25,-528.5135544487518, 528.4829567000656,-528.2831542087469, 528.2789077839147
54.3,-528.5611055385813, 528.5503841911784,-528.2935237262049, 528.1738433741456
54.34,-528.5089596567162, 528.4940004016617,-528.3641996331511, 528.2124948434006
54.41,-528.5170075099355, 528.4026550935446,-528.3828810517781, 528.3125408904835
54.45, -528.448352475973, 528.2723944722575,-528.5531535806031, 528.3601610864162
54.49,-528.4245174352528, 528.2463831196694,-528.5901620678871, 528.3668783249034
54.56,-528.6560354034175, 528.1857365653095,-528.5131312527834, 528.3044885959456
54.63,-528.5526732400102, 528.3618185598413,-528.5754340903228, 528.2074859883637
54.7, -528.539735501785, 528.3173542305012,-528.6055005081456,  528.244682458034
54.74,-528.5014169133671, 528.3038423059934,-528.6317018096108, 528.2663132620696
54.77,  -528.46611758467, 528.1699431107671,-528.6800317812249, 528.3987772957705
54.87,-528.4713195241535, 528.2511275279277,-528.8134707709471,  528.211009091599
54.9,-528.5209148945494, 527.9300408233088,-528.8222230041275, 528.4561404735585
54.97,-528.6643889550154, 528.0092729476913,-528.6609264106271, 528.4165466907044
55.05,-528.7717623055242, 527.8968224857756,-528.8021410695452, 528.2701977346164
55.12,-528.808650375801,527.9498275563504,-529.013245738451,527.9950548806652
55.17,-528.7552698231377, 527.7880716244999,-529.2540480198761,  527.940752621573
55.24,-528.774914131257,527.8417792446661,-529.057790444242,528.0768364286582
55.31,-528.6902461738047, 527.9417268446279,-528.9698034076475, 528.1550293205253
55.38,-528.9428348545799, 527.9087973411099,-528.8852281960742, 528.0767418691044
55.4,-528.9239412579224, 527.9222327170257,-528.9216547018852, 528.0707245867667
55.47,-528.6425269441305,527.8934191422003,-529.082919917991,528.2636906985873
55.54,-528.7534002901326, 527.9291282965251,-529.1330480510112, 528.1131184009979
55.59,-528.8541726284429, 527.9044250556799,-529.1638933621329, 528.0685189944352
55.64,-528.8094912900528, 528.0388866140165,-528.9358369512554, 528.2232920304318
55.71,-528.7858479142909, 527.9480357231465,-528.9589392955937, 528.3467489946963
55.78,-528.8671573243838, 528.0309506003812,-528.9947101725694, 528.1936738496514
55.85,-528.9164054846401, 527.7731599635667,-529.1847235829288, 528.1328586163776
55.92,-528.8395915099667, 527.9029400668545,-529.1201937261247, 528.1676282406961
56.01,-529.1086297062936,527.8882852097361,-529.056843322466, 528.013717877158
56.06,-529.0847124906149, 527.9411344507661,-529.0589398813223, 528.0141437453668
56.14, -528.887185291829, 527.7449479348683,-529.1438771109437, 528.2828077381431
56.21,-529.0128937351996, 527.8374020548227,-529.1063427708299, 528.1156444046652
56.26,-529.1352284781356, 527.7379736242079,-529.3533294808975, 527.8754797825991
56.3,-529.1996026274778, 527.8660559193787,-529.2377923932294, 527.7736204591569
56.38,-529.0991770833878, 528.0112117876658,-529.1178071227663, 527.8644569816819
56.45,-528.8849540109167, 528.2469184435744,-528.9229685360966, 528.1022084764105
56.52,-528.7595896861515, 528.0848300080485,-528.9456730458165, 528.3561029846032
56.56,-528.7678801944905, 528.3230459795361,-528.8295494579296, 528.2759146253592
56.63,-528.9294556987142, 528.2909407707371,-528.9207280133188, 528.1279892556208
56.66,-528.8858821133468, 528.3597521319581,-528.9015210183742, 528.1794814867976
56.71,-528.6969359421984, 528.4458738282035,-528.8112620938077, 528.4437032332204
56.76,-528.6466340130748,528.5990582901652,-528.726580491286,528.4625941564387
56.8,-528.7036305414053, 528.5732928425972,-528.7703129375381, 528.4240205459721
56.88,-528.8024470613484, 528.5421307260049,-528.6459676273998, 528.5581422133992
56.93,-528.8361913692842, 528.6350772263077,-528.6337483898208, 528.5472517855345
56.98,-528.8675037107811, 528.6054719607507,-528.7233165546619, 528.5209684690282
57.03,-528.6694624826973, 528.7358152702749,-528.7898827992464, 528.5794500917444
57.11,-528.8566859286569,528.8089201628052,-528.825510084572,528.3694466769243
57.17,-528.8436867600907, 528.7973404218229,-528.8532210715546, 528.4238047490736
57.22,-528.7165439054081, 528.9189074286345,-528.6959792639312, 528.6718381196932
57.28,-528.7010090539651, 528.7642826280975,-528.7718284430129, 528.8284072896023
57.32,-528.7073416778572, 528.7723924213452,-528.7944257256252, 528.8276390512881
