time,velX,velY,velZ,wYaw
79.54, 0.2896102179556515,-0.5272949406166672, -1.633094696604362,0.06664142074400556
79.61, 0.2792611601708035,-0.4966125946778555, -1.644461099936915,0.08257014713297504
79.69, 0.2831739313924609,-0.4924394394384693, -1.645307025377568, 0.0830072724261805
79.73, 0.2911387447551319,-0.4955005423873786, -1.642981866967071,0.07057416656139043
79.84, 0.2903003566877255,-0.4860535813088585, -1.656207546082034, 0.0767106556744989
79.92, 0.2939169860507768,-0.4817460926591307, -1.656982572294713,0.07692471718435243
80, 0.3011104150596542,-0.4840294426281567, -1.656056066777105,0.08502288353576402
80.05, 0.3080533496573304,-0.4857025896397363, -1.655566675479267,0.07197150632841501
80.11,  0.311332352329302,-0.4810953405048832, -1.656186421904448,0.07192538053216548
80.19, 0.2889313139738692,-0.4390781270074312, -1.660562081160254,0.06914765274289472
80.24, 0.2925156929107676,-0.4354028674548365, -1.657465940254135,0.08277323933219849
80.28, 0.2951138454105535,-0.4307722312155089, -1.657655970158198,0.08288488669288059
80.33, 0.3015169241434659,-0.4297397989120388, -1.652660457993118,0.08570631833713004
80.41, 0.2850280458279302,-0.4053604963718918, -1.656721291127781,0.08604845354943838
80.48, 0.2925954871519171,-0.4095904977890085,  -1.65469510873172,0.07195624352323458
80.54, 0.2946091348189971,-0.4051910916315192, -1.654708336590104,0.07202221619875911
80.59, 0.3030926431763657,-0.4093923597216101, -1.650184700906614,0.06896508375108534
80.64, 0.3051138942823103,-0.4052440230833607, -1.650156947891298,0.06883329627060865
80.7, 0.2779616780364055,-0.3679687131009627, -1.644203086157322,0.06842209509572315
80.75, 0.2794494987382481,-0.3636065272561567, -1.643852524352036, 0.0682598900086136
80.8, 0.2839899583005558,-0.3624463266474894, -1.634538389307165,0.06826894044980565
80.85, 0.2927748198000368,-0.3678083583460967, -1.627773385913796,0.06854353910895546
80.89, 0.2943007527524045,-0.3642350716186264, -1.627374968354273,0.06865414595112307
80.94, 0.2643929984138901, -0.331994341070565, -1.616077549539822,0.08379282578453065
81.02,0.2693876212080979,-0.331381792676231,-1.608779794705749,0.0714763849339162
81.11, 0.2770410274176851,-0.3384449451531645, -1.603756608662464,0.06877532286915966
81.18, 0.2719926295740406,-0.3410187088381769, -1.607220186137523,0.05438453612645978
81.29, 0.2768360233042131,-0.3447481525472686, -1.603774762465871,0.06551000240039585
81.37, 0.2831556366241403,-0.3506133579618733, -1.601502312069558,0.06781514703135287
81.46, 0.2869916556998419,-0.3646740998958112, -1.612691694043471,0.05415911119104878
81.49, 0.2915627223194738,-0.3675827124609766, -1.610837155745078, 0.0653743825544701
81.56, 0.2948245721210014,-0.3684768632981709, -1.610522538503991,0.06521841409185537
81.63, 0.3022561774015303,-0.3738895222793957, -1.607007464708396,0.08331212312518427
81.71, 0.3027945888059466,-0.3828867570017839, -1.616734170531125,0.08547220803941553
81.77, 0.3083519050220469,-0.3872014086475345, -1.614328818329855,0.08597868368189066
81.82, 0.3122818810963075,-0.3895917331482039,  -1.61399493298037,0.08615907807768237
81.87, 0.3179595775874536, -0.394042924117238, -1.609322140116784,0.08600899257588326
81.92, 0.3221652211750884,-0.3968154167719511, -1.608883049667827,0.08596725702637492
82.04, 0.3086085225411589,-0.3882367020819624, -1.608768116764576,0.07038532089304742
82.09, 0.3169220141230669,-0.3964691279666752, -1.604150397743565,0.06883853612751839
82.15, 0.3215924045090239,-0.3993535325293128, -1.603628738861942,0.06906046497718106
82.21, 0.3314561677997107,-0.4091379991924401, -1.596918395273429,0.06865834603611473
82.26, 0.3249246608281416,-0.4025681981313986, -1.599057583909999,0.08262068299425591
82.32, 0.3312732115671295,-0.4082034750905865, -1.594378985017749,0.07136940270069993
82.4, 0.3401452889752088,-0.4148416302469027, -1.591033632718424,0.08310767901961701
82.49, 0.3470040928209764,-0.4225384830618076, -1.602093949989436,0.08559656743459267
82.58, 0.3563436908382552,-0.4307857631327089, -1.600443305842599,0.07177236032820708
82.62, 0.3637124467265859,-0.4357707095848884, -1.599087882624176,0.06915590360948194
82.69, 0.3699257712667964,-0.4388423891515131, -1.598938724043307,0.06934408792856976
82.79,0.3725422879623768,-0.438119585413983,-1.607949649028286,0.0521595115715628
82.86, 0.3791336910751025,-0.4410226534593412, -1.607892818381491,0.05200411786756781
82.89, 0.3901220855783523,-0.4477607119001611, -1.606363615374517,0.08163813113123153
82.96,0.3968771273725594,-0.450434918019268,-1.606355139116603,0.0818675028909098
83.01, 0.3936726858382606, -0.440765294063574,  -1.61339831771887,0.07018878452515764
83.06, 0.4010529973874518,-0.4425823088443502, -1.609829211510532,0.08293184767872135
83.11, 0.4079435045603179,-0.4447516015379869, -1.609771893619695,0.08324992957946509
83.16, 0.4170789654916158,-0.4523152522015256, -1.604680737576244,0.05495098721231941
83.23, 0.4119959365705776,-0.4395795946676028, -1.611661292277435,0.06587436313754837
83.3, 0.4194851853398991,-0.4427356720844564, -1.608357951779077, 0.0540656132545197
83.4, 0.4283818359172969,-0.4437900386249872, -1.605974458006024,0.07970535560418883
83.47,  0.431092540092315,-0.4439055581534838, -1.619564607257916,0.08538379286442564
83.55, 0.4377590917315118,-0.4437667821106272, -1.618054700461225,0.05810756391564768
83.59,   0.44432712298605,-0.4430628261221125, -1.618325388969937,0.05862143850881785
83.67, 0.4507732003816377,-0.4414908259303234, -1.614866321221516,0.06748931561121446
83.74, 0.4458199162718748,-0.4349636184436375, -1.626468083052335,0.06854945415227998
83.79, 0.4501941629830717,-0.4310242228355287, -1.624101439911405,0.06858858326772345
83.83, 0.4554913713547378,-0.4291661188156072, -1.624463536340816,0.06862901620917945
83.87, 0.4609567082755333,-0.4266390155549782,  -1.62035349859926,0.06840836600460883
83.95, 0.4506660318585574,-0.4144706840303595, -1.629724217619128,0.05445831485526997
84, 0.4525297241727813,-0.4084535137753447, -1.626553017940995,0.06559588498015741
84.06, 0.4565645331920983,-0.4058648394349295, -1.626832785783752, 0.0657545001894332
84.1, 0.4594134015346478, -0.401497179021129, -1.621842636225557,0.08355130594011297
84.18,   0.44972129893174, -0.392134531150813, -1.629942000120715,0.07166888424833695
84.26, 0.4527051401389962,-0.3877487569130165, -1.626699669477353,0.06907749985721359
84.31, 0.4559597729831718,-0.3849042627162987, -1.626887792692118,0.06909335806312997
84.37, 0.4571790898197032,-0.3791797897164473, -1.621286299773499,0.09918558972271568
84.4,  0.460018174381515,-0.3763142710958211, -1.621412715039024,0.09942390496630041
84.45, 0.4343751329237711,-0.3563382793048469, -1.619450320935086,0.07231230040842292
84.51, 0.4368945370233747,-0.3531151804344345, -1.619365262298922,0.07214195182781966
84.55,  0.438005309267241,-0.3459849629471046, -1.609778421400294,0.06874401830069869
84.61,    0.4402520594247,-0.3429614056795675, -1.609622250761723,0.06863692238220261
84.66, 0.4445172397783867,-0.3383084480616229, -1.598091913211908,0.05307336188026317
84.74, 0.4143078969527048,-0.3203779484542408, -1.591470791028955,0.06538551765935351
84.79,    0.4159123585773,-0.3173216338705694, -1.591085039592008,0.06540782650281923
84.85, 0.4171893829328159,-0.3118382827029366, -1.580492463929309,0.08343465108364188
84.9, 0.4196151572397032,-0.3086711687179759, -1.571714615807158,0.08582380330328798
84.95, 0.4208731842778047, -0.305717800309291, -1.571375919131645,0.08608613346102337
85, 0.3942768485445742,-0.2956152797902224, -1.561885130920708,0.08614256009716934
85.08, 0.3976826823791337, -0.294556220495579, -1.554535690253205,0.08587975724923506
85.15, 0.4018349401482511,-0.2930777991923129, -1.548476970208693,0.05762043481779133
85.2, 0.4030490027036965,-0.2911693091821866, -1.548143707445729,0.05723581773259648
85.29, 0.3963889476852224,-0.2970667656718567, -1.545979907314233,0.06673616715331521
85.36, 0.3971237744212725,-0.2940687057352226, -1.539712411545602,0.06806642071915134
85.42, 0.3986528568429415,-0.2935049221699875, -1.539439707496596,0.06798070625360834
85.47, 0.4021016189114564,-0.2937098823163528, -1.531661060549904, 0.0835025809979467
85.53, 0.4037836728443008,-0.2938225434287317, -1.531416739596508,0.08359686680077698
85.58, 0.3934633786269214,-0.2981830381887589, -1.525604360126249,0.07027370114084422
85.63,  0.395577998663983,-0.2972909179720118, -1.518604412117658,0.06864406104869504
85.69, 0.3973685390328782,-0.2972401974297619, -1.512921614517869,0.06836470131385627
85.75, 0.3994049355959585,-0.2980309840800348, -1.512662162296801,0.06831004310937025
85.8, 0.4051488451051609,-0.3115704494267357, -1.513471639912842,0.06838334099447446
85.88, 0.4106438437051775,-0.3153472694038701, -1.508732960992908,0.06842401911308649
85.96, 0.4135169854954474,-0.3154686811424379, -1.504603061650891, 0.0683913814927395
86.01, 0.4162722853022897,-0.3161941269536099, -1.504578484022633, 0.0685077780864328
86.07, 0.4234343461088135,-0.3296047487814944, -1.509040763259745,0.06854462644400851
86.13, 0.4315710224192177,-0.3351690017234745, -1.505650379172959,0.06843874728865443
86.17, 0.4350347285287562, -0.336195223677082,  -1.50584677775619,0.06851936153585571
86.25, 0.4393496815155445, -0.337682995473547, -1.500008154047915,0.08370924564658218
86.3, 0.4476634300762705,-0.3468818054836919,  -1.50729842565597,0.08549842167046078
86.38, 0.4515375653018308,-0.3480547121885367, -1.507611057077624,0.08565706394055921
86.46, 0.4587230126072365,-0.3544841729981369, -1.502264418796068,0.05498555984525928
86.51, 0.4678802876798712,-0.3599203866050759, -1.498277799445961,0.07966136324756558
86.57, 0.4724902612937219,-0.3662462170216239, -1.508413919924953, 0.0706636723902412
86.62,  0.479512450440676,-0.3701596197641502, -1.506488802567423,0.08281699455969269
86.67, 0.4835187295803186,-0.3709958572277065, -1.507071357440738,0.08300241077009854
86.72, 0.4908912647075468,-0.3754838042252326, -1.503512300705455,0.08551641472466531
86.77, 0.4949490394927348,-0.3762608332708845, -1.504133985376799,0.08566381983233351
86.81, 0.4831678325173074,-0.3687836576955992, -1.508060133280091,0.08588184653000763
86.86, 0.4902434997563848,-0.3739259725932457, -1.504726408994935,0.05764366024119346
86.88, 0.4938668801989924,-0.3735629882682666, -1.505420115151219,0.05748858981106567
86.96, 0.5045814780599801,-0.3801319522566119, -1.500718164442623,0.06707213674944595
87, 0.4995266629730595,-0.3754131055599284, -1.508498605280053,0.05412936434690586
87.08, 0.5093453883685358,-0.3802513848773662, -1.506614964574293,0.06557608340517752
87.12, 0.5127708825128915,-0.3783901852841918, -1.507578875821168,0.06574199876067395
87.17, 0.5249796459508104,-0.3853459177452978,  -1.50443905020375,0.08352374499366765
87.2, 0.5284145173846552,  -0.38267071619257, -1.505529813882575,0.08395069447862691
87.26, 0.5081476073731237,-0.3660364247316005, -1.508028342673132,0.07057407470678816
87.3, 0.5200243791868429,-0.3717935718013953, -1.505377300420365,0.06877272336127535
87.35, 0.5229928730609628,-0.3675605136713159, -1.506518611188375,0.06870036770559934
87.43, 0.5337242159118317,-0.3706436823892066, -1.501887818327244,0.08363742475081745
87.48, 0.5207840422925123,-0.3584934204457074, -1.509055586186888, 0.0856668618194264
87.54, 0.5229782388778406,-0.3532159198861599, -1.510285243309531,0.08575059180698515
87.59, 0.5362000491177765,-0.3581216214518799, -1.506269873961523,0.07069964249654677
87.65,  0.538184275607675,-0.3523505478028597, -1.507586821681743,0.07066815237229324
87.7,  0.540350233751715,-0.3541224634636677, -1.512115075315618,0.06838832141365155
87.76,  0.541970707983333,-0.3480935799451808, -1.513566730980384,0.06834918886129292
87.82, 0.5563987124230142,-0.3537377957154031, -1.511441886830666,0.06838660512627906
87.87, 0.5697626152203129,-0.3594869577788887, -1.510649348853776,0.08230551757015089
87.92,  0.570903675193717,-0.3530781898438367,  -1.51231032644435,0.08235950905062168
87.98, 0.5361503225481722, -0.327902132662622, -1.517610819747623,0.07027470892378693
88.03, 0.5365051640086129,-0.3207921645059129, -1.519025687429959,0.07016905986013422
88.09, 0.5475459777463266,-0.3220114676205683, -1.514643638970863,0.06854708418626586
88.13, 0.5476524578444485,-0.3144706247872056, -1.516042885730639,0.06847380051107041
88.19,  0.562528402231252,-0.3189686611931044, -1.510398175254978,0.08376038655912722
88.22, 0.5623634647721127,-0.3110867173908093, -1.511832035688914,0.08413972692850392
88.26, 0.4967340584645766,-0.2711908629019786, -1.503914029036594,0.05523647240714783
88.31, 0.4954936347315061,-0.2628499416876304, -1.504809416830531, 0.0549014842917127
88.37, 0.5107593286040714,-0.2694036050928805, -1.497941906028986,0.08196787445520258
88.45, 0.5230024856344482,-0.2700409091121145, -1.492140303351057, 0.0713610033633881
88.48, 0.5215280207003848,-0.2617751182572992,  -1.49317305971498,0.07145862381491168
88.54, 0.4748798189488661,-0.2382877896780472,  -1.48769796368055,0.06914532282758591
88.59, 0.4728649770184301,-0.2301517827250705, -1.488416738592193,0.06923378367094871
88.65,  0.488398391947899, -0.234442965803073, -1.481731093162287,0.05303922745003569
88.69, 0.4866499024300024,-0.2267995677654004, -1.482497839314358,0.05278705715776639
88.74,  0.505138707687438,-0.2339325556127473, -1.474540974416248,0.06644609670028206
88.78, 0.5035797173346827,-0.2266353595435258, -1.475376744870077,0.06649848736503106
88.83, 0.4460535802554366,-0.2031524530104453, -1.462942401024871,0.06816726693188661
88.94, 0.4754813156068056,-0.2215999520495151, -1.456558261338841,0.06822910473756259
89, 0.4874433337201127,-0.2302116379859001, -1.472346099675795,0.08186995331977306
89.05, 0.4860035058281446,-0.2242231138200524, -1.473344956087487, 0.0822340082632194
89.1,  0.497161995516844,-0.2264368830104556, -1.471899927430913,0.07028742058446703
89.18, 0.4957592602892285,-0.2207628542424368, -1.472903604671418,0.07014623606950457
89.23, 0.5062001752915198,-0.2235916655261657, -1.469717481985198,0.06835882061037367
89.31, 0.5046547476195756,-0.2292846647074005, -1.481523728354129,0.06047798270793318
89.39, 0.5037843184445144, -0.224543416023193, -1.482620204119695,0.06021382795184214
89.45, 0.5069920532698421,-0.2235730901653449, -1.482198319027729,0.06715460492189911
89.5, 0.5064626719263255,-0.2197387656195551, -1.483145675079791,0.06693816182555863
89.55, 0.5016404956809628,-0.2226122234181857, -1.496361848316649,0.06803207032620348
89.6, 0.5017308441359329,-0.2196034092451342, -1.497249326332933,0.06794741956879376
89.65, 0.5071463342248086, -0.219559525757334, -1.491864127405253,0.07651757229267289
89.72, 0.5077748402130215,-0.2170827967965099, -1.492538200264898,0.07655629565016543
89.78, 0.5038195800433484,-0.2199031440922904, -1.506966192168892,0.05416543501914034
89.83, 0.5052833948379698,-0.2166947544383664, -1.505152990349268,0.06531324533748192
89.89,  0.506750843251441,-0.2147133470439201, -1.505655420320872,0.06529570660521274
89.93, 0.5092332390313282,-0.2135244807085272, -1.502472237390867,0.05268596766150198
89.99, 0.5109511364132396,-0.2171902440306508, -1.517944007050545,0.07951286308227758
90.03, 0.5132072409441857, -0.215297617655559, -1.518350554610867,0.07985839304915197
90.08,  0.510165486955368,-0.2083318689293093,  -1.51301002922391,0.08545073042575152
90.16, 0.5129936131543602,-0.2064014973733325, -1.509928299628511,0.07177831505357286
90.21, 0.5156024732609209,-0.2046318206814788, -1.510004031094983,0.07178201114472042
90.26, 0.4977842063078244,-0.2013830205792873,  -1.51807906501146,0.06889643966771453
90.32, 0.5002175214235305, -0.199632394560072, -1.518052702040274,0.06894120449489097
90.37, 0.4992294502003415,-0.1943509403047334, -1.510804143272596,0.06849855814113542
90.42, 0.4968944729697036,-0.1883026980501768, -1.504912260149017,0.08268693877421876
90.51, 0.4956138668049023,-0.1932723128808358, -1.516557694771033,0.08547893400920438
90.56, 0.4984830594038901,-0.1916856004191252, -1.516342942166856, 0.0857369624522291
90.61, 0.4933514080082487,-0.1837249287207978, -1.509296151188695,0.07043246946241986
90.66,  0.489704726192681,-0.1763107334817236, -1.503896757464052,0.06872985186135282
90.71, 0.4925728637171414,-0.1751382975941129, -1.503400054763246,0.06870407317099435
90.76, 0.4850653615066326,-0.1797259387400359, -1.509736082090335, 0.0835963094374426
90.82, 0.4880167082039521,-0.1786200994634496, -1.509292484684148,0.08376038110364616
90.87, 0.4845309719158514,-0.1714963769689543,  -1.50078098178673,0.08571375747813921
90.95, 0.4874670492247013,-0.1703046302134405, -1.500229026219812, 0.0858632164407642
91, 0.4808759102492259,-0.1607998183644286, -1.489716767471752,0.08583190054591842
91.08, 0.4717190593624498,-0.1664921325793594, -1.493203407574692,0.07168839992560477
91.13,  0.474586740154623,-0.1657491827305386, -1.492541035062629,0.07163528481845775
91.22, 0.4670707302432882,-0.1553121229021526, -1.482642724203306,0.08396086077079905
91.27, 0.4627702982317474,-0.1486909979005892, -1.475057672083597,0.07131750918520684
91.32, 0.4652469014447029, -0.147860530075881,  -1.47424593230298,0.07117064478962033
91.37, 0.4601250220818459,-0.1559740217131906, -1.475644939337438,0.06852101804586638
91.45, 0.4538424610068451,-0.1476719632593624, -1.468385099072491,0.08243954569577537
91.51, 0.4564336087023415,-0.1471203468251921, -1.467594487564653,0.08267005600666605
91.56, 0.4501462183021386,-0.1380385095695019, -1.458926000555194,0.05445025052119281
91.61,  0.452671590369411,-0.1375787142762094, -1.458103873669432,0.05422082948144243
91.67, 0.4533661888419504,-0.1478999409810987, -1.457898578590815,0.09721276442988988
91.71, 0.4561029337348442,-0.1475243439310064, -1.457193597211525,0.09755447115703207
91.76, 0.4520208509617826,-0.1401483963101131, -1.446971252514647,0.07171807254602874
91.82, 0.4546910039271575,-0.1396181269222692, -1.446232191497889,0.07163076093998387
91.88, 0.4456357196578171,-0.1279986210188265, -1.434047890333165, 0.0684897516708244
91.96, 0.4516438002088867,-0.1425097091769753, -1.435084313834844,0.06812718015832758
92, 0.4544485137731241,-0.1418581994867769, -1.434385885452115,0.06813866155380212
92.06, 0.4490991929796628,-0.1336997725669691, -1.424384067990152,0.08351113939507004
92.11, 0.4518433339042206,-0.1329715840616883, -1.423672839761528,0.08369141198521572
92.16, 0.4450909985355855, -0.122548845397111, -1.412354002598445,0.06995337926185184
92.25, 0.4540097023440611,-0.1396770321093202, -1.414852226287673, 0.0683512041608213
92.3, 0.4568734924354821,-0.1386950620614898, -1.414267844370059,0.06829170678272115
92.38, 0.4509709794498742,-0.1295271884854066, -1.404683408331222,0.06801737186771738
92.43, 0.4433242342773914,-0.1187646540055147, -1.396789681189804, 0.0680515495447982
92.46, 0.4664262672682911, -0.137961645739635, -1.406557374726006,0.06802569088043929
92.54, 0.4628628199211351,-0.1316452065578891, -1.402049708838568,0.08207872711883521
92.6, 0.4661436952766874,-0.1306543231815427, -1.401551824007071,0.08225233684371201
92.64, 0.4620312721757011,-0.1218521801281427, -1.395804104171743,0.05425941617668398
92.69, 0.4653454710863173,-0.1206920457174179, -1.395277887856954,0.05394198622475929
92.77, 0.4716993181851568,-0.1347093152907203, -1.399768570710307, 0.0749881056429333
92.85, 0.4667603139400286,-0.1266024536433841, -1.397733989555954, 0.0695356230215298
92.9,  0.469818389798924,-0.1257570754054596, -1.397268144857434,0.06963308528242401
93.01, 0.5006013966402529,-0.1416347240896288, -1.413534593445184,   0.07617374419634
93.05, 0.5040824545666096,-0.1411163118823565, -1.413307547424393,0.07628660101495847
93.09,  0.497761744805865,-0.1325248568435898, -1.411317116342903,0.05375481334652941
93.14, 0.5011769333149164,-0.1319359724687966, -1.410968897422297,0.05350373119041548
93.2, 0.5349870277440101,-0.1521903888771833, -1.428008937369395, 0.0660228507109771
93.25, 0.5305865049366643,-0.1451709948428279, -1.425137579464346,0.08172694860640178
93.33, 0.5260115529972691,-0.1383288190218716, -1.423331073079525,0.08494051496572119
93.39, 0.5297726408475902,-0.1377883977180159,   -1.4230049708879,0.08511765754135822
93.44, 0.5590850022543554,-0.1580517322845074, -1.440379999799444,0.07002862588488093
93.49, 0.5628065956860778,-0.1575475141368484, -1.440316055053863,0.07003065942329181
93.53, 0.5525794125102518,-0.1465364910819464, -1.434395308981299,0.06820180149917442
93.56, 0.5562917787414937,-0.1459812614892023,  -1.43410625327844,0.06817680841353325
93.63, 0.5502508701253046,-0.1375123594422244, -1.427390137433922,0.06785945658842393
93.7, 0.5584095858159015, -0.154725203435669, -1.439403149844682,0.06790581171488563
93.77,  0.553728677596705,-0.1475571649853968,  -1.43514594416101,0.06800113698737514
93.87, 0.5463241692478032,-0.1393652483870733, -1.431787751532805,0.05394541914345398
93.97, 0.5736595289570351,-0.1550335949997089, -1.450743810132842,0.06505146113618195
94.03, 0.5662023754911664,-0.1469211513344336, -1.448402627580456,0.08151924559418448
94.07, 0.5681527545619304,-0.1456162713918501, -1.448175372589898,0.08188683068454806
94.15, 0.5557501234859307,-0.1338268877735501, -1.444066204089708, 0.0543427604960682
94.17, 0.5790562352108276,-0.1490569076625108, -1.462398105285466,0.07918711165696848
94.24, 0.5804170166829224,-0.1475458587472792, -1.462254952268297,0.07940584322679246
94.3, 0.5731255623711063,-0.1394653269904025, -1.457541658752644, 0.0540211650462036
94.35, 0.5661675163875051,-0.1314201840445796, -1.453913370436722, 0.0650176842070586
94.41, 0.5843697892156812,-0.1451187740093549, -1.471907006839114,0.06725281950711928
94.52, 0.5760347794681485,  -0.13603828225558, -1.469135506484436,0.08178841637208493
94.56, 0.5766295123597471,-0.1334751665541106, -1.468827544506654,0.08200268346714251
94.6, 0.5701045319496852,-0.1261577571904114, -1.465079062144562,0.06962715389373261
94.64, 0.5835994784304366,-0.1380369644876025, -1.482153152380814,0.06812402123834918
94.72, 0.5774566196982407,-0.1305013477488937, -1.479508738517781,0.06791356538286403
94.77, 0.5771362102366456,-0.1274682875894333,  -1.47916868774117,0.06788846063356194
94.81, 0.5682880424920627, -0.118005432534476, -1.474757095060037,0.06781840117404474
94.89, 0.5782719172989966,-0.1270549730380008, -1.490739184229156,0.06779573849343776
94.97, 0.5723957287419882,-0.1204344946830594, -1.487967826287386,0.08184697784737312
95.01, 0.5709464048135913,-0.1169388470226666, -1.487538304996737,0.08207306983727372
95.08, 0.5615453826141221,  -0.10696125091053, -1.482767222789248,0.06956404528045183
95.13, 0.5745817400247132,-0.1188791146960681, -1.498506949138066,0.08216938195996147
95.2, 0.5668697918875103,-0.1106622896829734,  -1.49525955405004,0.07067457976389958
95.27, 0.5581644656332858,-0.1022293306778809, -1.492665033486788,0.08239263110656829
95.34, 0.5847336653921236,-0.1133868013081969, -1.513054924756714,0.05648725124930485
95.41, 0.5826045280095933,-0.1090631670722819, -1.512656472019149,0.05613057055952582
95.51, 0.5790177030887484,-0.1036044707930972, -1.509136595494077,0.06601014747489249
95.59, 0.6057425815632129,-0.1111569726171304, -1.530420282273174,0.07522567827686684
95.64,  0.603367846870542,-0.1064157863051456, -1.530085935642564,0.07526269632876183
95.7,  0.5977570532047473,-0.09948405153138391,  -1.527504717206483, 0.06869216558326069
95.78,  0.5926306913909236,-0.09280660218851378,  -1.525766944490474, 0.06782215350373226
