time,accX,accY,accZ,wRoll,wPitch,wYaw,Pa
34.7,      -0.26522937,       0.37328578,      -9.77419345,    0.01745329252,    0.01745329252,    0.03490658504,99864.46380615234
34.8,      -0.28487599,       0.38310909,      -9.77419345,    0.01745329252,                0,    0.05235987756,99863.89923095703
34.87,      -0.28487599,       0.38310909,      -9.77419345,    0.01745329252,    0.01745329252,    0.05235987756,99863.34228515625
34.96,      -0.28487599,       0.37328578,      -9.77419345,    0.01745329252,                0,    0.05235987756,99862.78533935547
35.06,      -0.26522937,        0.3929324,      -9.78401676,                0,                0,    0.03490658504,99862.25128173828
35.14,      -0.2946993,      0.37328578,     -9.76437014,               0,   0.01745329252,   0.01745329252,99861.6943359375
35.2,      -0.27505268,       0.37328578,      -9.76437014,                0,    0.01745329252,    0.06981317008,99861.14501953125
35.29,       -0.28487599,        0.36346247,-9.744723520000001,                 0,     0.01745329252,     0.05235987756,   99860.595703125
35.38,        -0.2946993,        0.35363916,-9.754546830000001,                 0,     0.01745329252,     0.05235987756, 99860.03875732422
35.48,      -0.28487599,       0.38310909,      -9.76437014,                0,    0.01745329252,    0.05235987756,99859.48181152344
35.57,      -0.28487599,       0.38310909,      -9.76437014,                0,    0.01745329252,    0.05235987756,99858.93249511719
35.63,        -0.2946993,        0.37328578,-9.754546830000001,                 0,                 0,     0.05235987756, 99858.39080810547
35.69,        -0.2946993,        0.35363916,-9.744723520000001,                 0,                 0,     0.05235987756, 99857.82623291016
35.77,      -0.27505268,       0.36346247,      -9.76437014,                0,                0,    0.05235987756,99857.27691650391
35.85,      -0.28487599,       0.36346247,      -9.76437014,                0,                0,    0.05235987756,99856.74285888672
35.95,        -0.2946993,        0.36346247,-9.754546830000001,                 0,                 0,     0.03490658504, 99856.18591308594
36.03,       -0.28487599,        0.37328578,-9.744723520000001,    -0.01745329252,                 0,     0.05235987756, 99855.64422607422
36.07,       -0.28487599,        0.37328578,-9.754546830000001,                 0,                 0,     0.05235987756, 99855.09490966797
36.16,      -0.28487599,       0.37328578,      -9.77419345,   -0.01745329252,                0,    0.05235987756,99854.54559326172
36.24,      -0.28487599,        0.3929324,      -9.76437014,   -0.03490658504,                0,    0.05235987756,99854.01153564453
36.33,      -0.28487599,       0.37328578,      -9.77419345,   -0.01745329252,   -0.01745329252,    0.03490658504,99853.47747802734
36.43,      -0.27505268,       0.37328578,      -9.77419345,   -0.01745329252,                0,    0.05235987756,99852.93579101562
36.52,       -0.2946993,       0.37328578,      -9.78401676,   -0.03490658504,   -0.03490658504,    0.03490658504,99852.40173339844
36.62,       -0.2946993,       0.35363916,      -9.77419345,   -0.01745329252,   -0.01745329252,    0.03490658504,99851.86767578125
36.7,      -0.27505268,       0.36346247,      -9.77419345,   -0.01745329252,   -0.03490658504,    0.01745329252,99851.32598876953
36.77,      -0.27505268,       0.37328578,      -9.77419345,   -0.03490658504,   -0.01745329252,    0.05235987756,99850.78430175781
36.87,      -0.28487599,       0.37328578,      -9.78401676,   -0.01745329252,   -0.03490658504,    0.05235987756,99850.23498535156
36.96,      -0.27505268,       0.36346247,      -9.77419345,                0,   -0.01745329252,    0.01745329252,99849.71618652344
37.04,      -0.28487599,       0.37328578,      -9.78401676,                0,   -0.01745329252,    0.05235987756,99849.17449951172
37.13,       -0.2946993,       0.36346247,      -9.77419345,   -0.01745329252,   -0.03490658504,    0.05235987756,99848.64807128906
37.21,      -0.27505268,       0.38310909,      -9.79384007,                0,   -0.03490658504,    0.03490658504,99848.10638427734
37.3,      -0.28487599,       0.37328578,      -9.77419345,   -0.01745329252,   -0.01745329252,    0.05235987756,99847.59521484375
37.38,      -0.27505268,       0.37328578,      -9.80366338,                0,   -0.01745329252,    0.05235987756,99847.05352783203
