time,qPTAM0,qPTAMi,qPTAMj,qPTAMk,XPTAM,YPTAM,ZPTAM
65.6, 0.7184608832473407,-0.4833075974958959, 0.2772441183683905,-0.4163681387017486,  4.929710728609865, -2.918560949942124,  20.90008029842421
65.81, 0.7170660439293818,-0.4854240707663701, 0.2789151896782702,-0.4151928224095822,  4.912802361046996, -2.940913305430591,  20.99604022260351
66.02, 0.7152021394316541,-0.4879042529653509,   0.28108120687941,-0.4140382802103566,  4.892964974270979, -2.965769542064287,  21.09908869010309
66.3, 0.7130807497929441,-0.4902437979176605, 0.2844634727323989, -0.412621373911546,  4.858387362837848, -3.005067089806611,  21.26250586222905
66.53, 0.7123256733099907,-0.4927558127146922, 0.2856653941491246,-0.4100952687054614,   4.83987912941679, -3.026058244801504,  21.36018260106349
66.77, 0.7114042713651303,-0.4957239650068108, 0.2873813811451187,-0.4069062024866743,  4.810175320221104, -3.057963498173719,  21.49441106320635
67.01,  0.710297172837957,-0.4989042141284001, 0.2880770387589276,-0.4044541182542762,  4.780696892653425, -3.088765748720423,  21.62791663391667
67.24, 0.7094397607322461,-0.5016485488216164, 0.2883078623894744,-0.4023947545525164,  4.757557064662397, -3.113262026290497,  21.72943744568339
67.5, 0.7072795811886003,-0.5048411563114014, 0.2898269495052106,-0.4011113846775955,  4.724833700959989, -3.145039230781955,   21.8670011536095
67.72,  0.706284896577636,-0.5077514860142378, 0.2913918218551062,-0.3980450754905041,  4.692225796038352, -3.175811235440637,  21.99815429269338
67.98, 0.7057463602656704,-0.5104089346516469, 0.2916844366449228,-0.3953782827474105,  4.667546749205995,  -3.19943675044822,  22.09915947547313
68.19, 0.7042432369543049,-0.5140149702249804, 0.2923247482654381,-0.3929062455470914,  4.633353101619869, -3.229760612583989,  22.23237549777165
68.43, 0.7028081534687619,-0.5162005397636463, 0.2938439649953418,-0.3914746850704318,  4.608581105148186, -3.252097153154945,  22.33866589857867
68.6, 0.7014355724608947,-0.5179094103323869, 0.2943881430224722,-0.3912705001313345,  4.588757316960712, -3.270394000088295,  22.41777507621679
68.87, 0.6975001428766429,-0.5221035761420351, 0.2967456248889986,-0.3909506915528181,  4.544317635993141, -3.305123629243682,  22.59453100160931
69.14, 0.6951467923214523,-0.5251081389634926, 0.2984770777076906,-0.3897984302844208,  4.509920992131137,  -3.33364916316438,   22.7297378363163
69.43, 0.6923372473105083,-0.5276009196958709, 0.3007517547526194,-0.3896842185480797,  4.478979884880263,  -3.35837697258857,   22.8588867159832
69.72, 0.6889221368468005,-0.5305457731029289, 0.3033695771753768,-0.3897093459222075,  4.442348366356617,  -3.38559830766038,  23.01375985240077
70.01, 0.6858559019350671,-0.5332023599965324, 0.3051004369359888,-0.3901405530139884,  4.410021565385045, -3.409301011882881,  23.15335062466854
70.21, 0.6851623713791548, -0.534428722235849,  0.305805396990524,-0.3891279063708323,  4.391741589250332, -3.423986206292184,  23.22843978956425
70.46, 0.6816108387288455,-0.5376996391234088,  0.308235410272561,-0.3889417657151898,  4.353768801243287, -3.449570950301299,  23.37175439925939
70.69, 0.6799622136483918,-0.5396082583844313, 0.3092754789986187,-0.3883580773377874,   4.32554247735315, -3.470229348343079,  23.47876174062336
70.92, 0.6780604135311317,-0.5424296672322553, 0.3107686688268285, -0.386556553215082,  4.293084136527866, -3.493701362854906,  23.59391360825798
71.15, 0.6763576497552055,-0.5445651989684699, 0.3123824170550792,-0.3852340870879684,  4.259399552089154, -3.517113533734874,  23.70794295028723
71.38, 0.6737122718209133,-0.5482249200717838, 0.3135750977058708,-0.3837067533398023,  4.216818577012451, -3.544992796644304,  23.84484297443536
71.65, 0.6725222127756959,-0.5502684950288182, 0.3159945067772035,-0.3808739043807821,  4.178734832617664, -3.569873745358434,  23.97552947984452
71.92, 0.6713847851074636,-0.5521278730450555, 0.3182757772409565, -0.378281395794508,   4.14982424090227, -3.589262164238875,  24.07254666717158
72.19, 0.6691465094305191,-0.5553133478022325, 0.3196864995661893,-0.3763901955609017,  4.108079732338613, -3.614893828010379,  24.20321714720204
72.43, 0.6677309542174937,-0.5579160780502178, 0.3222308321165086,-0.3728690334634794,  4.068986502055471, -3.638212639593078,  24.32691581426936
72.68, 0.6666385487874339,-0.5599950593751722,  0.323649791681947,-0.3704705031980847,   4.04015408966467, -3.654850276054862,  24.41251880015368
72.92, 0.6655465076968342,-0.5614302968144477, 0.3255774383223861,-0.3685677715379495,  4.007283431261468, -3.671826897500427,  24.51872676809258
73.15, 0.6630259206794374,-0.5644913607204581, 0.3275444407315855,-0.3666875702483122,  3.961479352077277, -3.693827920187661,   24.6510655971799
73.43,  0.661444905468247,-0.5670424432402768, 0.3280720474727485,-0.3651318103245263,  3.930637290324159, -3.708171397666478,  24.75186604953989
73.66, 0.6583344542113376,-0.5705025441165807, 0.3294333053720299,-0.3641363666486174,  3.887596738581602,   -3.7252626326463,    24.884333576321
73.91, 0.6558769936877841,-0.5728651786796063, 0.3303477943606055,-0.3640332314750516,  3.857982927449346, -3.737386890128328,  24.98818049451426
74.18,  0.652996158229398,-0.5753248595023325, 0.3317906702342053,-0.3640209845207185,  3.824367936495479, -3.750607137651258,  25.09953179912776
74.37, 0.6508137492807121,-0.5775443673218362, 0.3317444933725394,-0.3644565286678619,  3.797595564941063,  -3.76197416777541,  25.18868358794014
74.63, 0.6484337503760301,-0.5798141543835543, 0.3323856565691664,-0.3645106249569034,  3.764490440279646, -3.774579987439244,  25.28966953728256
74.9, 0.6453061405187401,-0.5829866191249877,  0.334085422691019,-0.3634453465447257,  3.717856114566113, -3.789703507581502,   25.4187965724424
75.17, 0.6434335828119193,-0.5853921476535624, 0.3347425322506913,-0.3622922821802725,  3.684398873381761, -3.800693902863608,  25.52095864788571
75.45, 0.6413034746258207,-0.5887977890913395, 0.3368789865635313,-0.3585506492192648,  3.626601458687887, -3.818095207109252,  25.68342757202188
75.66, 0.6407342767040811,-0.5905520105233324, 0.3372548736683046,-0.3563229747854496,  3.610092945788367, -3.824447786371534,  25.75353856035512
75.91, 0.6384521634598965,-0.5934664449939069, 0.3396417439332114, -0.353297186611083,  3.560892930625546, -3.839127417129244,  25.89078761024276
76.14, 0.6362617096611276,-0.5960095165391199, 0.3416739734208848, -0.351000842663256,  3.515396097867712, -3.852075920135521,   26.0224641591379
76.36, 0.6350269592346161,-0.5986472482422043, 0.3436254978797137,-0.3468180402946494,  3.472591787598749, -3.864697054444834,  26.15280770123296
76.58, 0.6319902285659366,-0.6021726509698898, 0.3462595386756311,-0.3436273911475014,   3.42199824917728, -3.877005999696959,  26.30343210080378
76.79,   0.63041909936931,-0.6050507301790313, 0.3467266782769126,-0.3409765186649893,  3.388876593179178, -3.885308608186516,  26.42335038679306
77.04, 0.6276536557125092,-0.6081604790754696, 0.3487605269654112,-0.3384624316550579,  3.344342512593486, -3.893413120407289,  26.56866886684926
77.27, 0.6266323092654401, -0.609697618918195,   0.34904652069652,-0.3372925903565433,  3.324847611360897,   -3.8970180861101,  26.65354507585341
77.52,  0.624100260234298,-0.6112601504930355, 0.3506091321807941,-0.3375383425268476,  3.294266753631939, -3.902102380932921,  26.74906269345485
77.76, 0.6201250575636639,  -0.61366566555157, 0.3534454233796362,-0.3375421444004127,  3.249538793939987, -3.907326821951545,  26.87946071911606
78.09, 0.6180240650282826,-0.6153473229724619, 0.3547664925926387,-0.3369475709063454,  3.219071723808236, -3.909734092556229,  26.97940548793788
78.35, 0.6149788905162059,-0.6182401846360768, 0.3564836669126462,-0.3354078654336349,  3.169857757659176, -3.912686502349177,  27.11854042473921
78.61, 0.6112236371617314,-0.6213229882013489, 0.3587306381871648,-0.3341777095839695,   3.11511897933336, -3.912596175450756,  27.28129405642248
78.8, 0.6111032118207497,   -0.6225876188308, 0.3581137352961081,-0.3327026850250164,  3.105986544281122, -3.911526029933784,  27.35012821476262
79.09, 0.6086749048111957,-0.6248471118013375, 0.3595548608585561,-0.3313612104776622,  3.071634315735513, -3.909140087192855,  27.46211785026653
79.33, 0.6049303062085949,-0.6283551715880153, 0.3615813551983054,-0.3293736923185523,  3.024857313477855, -3.904471142655673,  27.60751742945397
79.6, 0.6026790703694297,-0.6310544534194814,  0.362472354946516,-0.3273545623742468,   2.98525431393019, -3.898098166529978,  27.74854879472563
79.82, 0.6003797678222457,-0.6338078142746594, 0.3631328776176016,-0.3255231248265984,  2.961667649629991, -3.893010134690346,  27.85256578612129
80.11, 0.5960648774267318, -0.638150432634365, 0.3647348095016881,-0.3231690093654144,  2.911574640571902, -3.882064179846457,  28.02583893161948
80.37, 0.5929206755738575,-0.6414880743644916, 0.3652073888149545,-0.3218084659075453,  2.885906021613157, -3.874266211106362,  28.15509600542568
80.67, 0.5892117807922127,-0.6445464341553134, 0.3668872214441322,-0.3205965392576345,  2.847311677895463, -3.862702999493112,  28.31363349104145
80.9,  0.585342529971344,-0.6473454282232292, 0.3682093446650026,-0.3205290943365789,  2.817359526828594, -3.852559715779823,   28.4561137802239
81.13,   0.58322141390347,-0.6486472659190353, 0.3691251246771504,-0.3207103861147992,  2.805777587759659, -3.849449958959483,  28.53710200999397
81.39, 0.5802050626632694,  -0.64908641248868, 0.3722861945979551,-0.3216378496755137,   2.78310000464732,  -3.84386588568516,  28.63628438639466
81.65, 0.5759364011095884,-0.6505118776916627, 0.3767623648351164, -0.321217499449331,  2.745498756207444, -3.833262239043834,  28.76892189261932
81.95,  0.570503887467678,-0.6536557911416447, 0.3803965225774315,-0.3202450770142814,  2.700156123902582, -3.819515205413369,  28.93127799764809
82.24, 0.5682922837979523,-0.6548765140200481,   0.38281949010661,-0.3187928358743348,  2.667912852761866, -3.810422096498635,  29.05149008993473
82.48, 0.5664083468431104,-0.6562875731398267, 0.3844893371191441,-0.3172304497679894,  2.643920065510728, -3.803507062185256,  29.14679453119768
82.69, 0.5633365269667927,-0.6585985626014561, 0.3865412187002549,-0.3154120790642583,  2.603239645719221, -3.789740812919542,  29.28275988123658
82.96,  0.560786668319077, -0.660764285268119, 0.3885685593734789,-0.3129254691867516,  2.563465574249307, -3.774615848368893,  29.41857030943912
83.2, 0.5583783858876229,-0.6631700152682846, 0.3898971208516256, -0.310480831652836,  2.524861331370652, -3.758465737240337,  29.54763924032971
83.45, 0.5576236371848705,-0.6654112137635034, 0.3900040889017032,-0.3068869647607691,  2.497396617847721, -3.746892203307256,  29.64895826592885
